gameid,type,team,name,number
46634,away,Burnley,Dwight McNeil,11
46634,away,Burnley,Ashley Westwood,18
46634,away,Burnley,Jack Cork,4
46634,away,Burnley,Ashley Barnes,10
46634,away,Burnley,Chris Wood,9
46635,home,Arsenal,Bernd Leno,1
46635,home,Arsenal,Sead Kolasinac,31
46635,home,Arsenal,David Luiz,23
46635,home,Arsenal,Sokratis,5
46635,home,Arsenal,Ainsley Maitland-Niles,15
46635,home,Arsenal,Matteo Guendouzi,29
46635,home,Arsenal,Granit Xhaka,34
46635,home,Arsenal,Lucas Torreira,11
46635,home,Arsenal,Nicolas Pépé,19
46635,home,Arsenal,Alexandre Lacazette,9
46635,home,Arsenal,Pierre-Emerick Aubameyang,14
46635,away,Tottenham Hotspur,Hugo Lloris,1
46635,away,Tottenham Hotspur,Danny Rose,3
46635,away,Tottenham Hotspur,Davinson Sánchez,6
46635,away,Tottenham Hotspur,Jan Vertonghen,5
46635,away,Tottenham Hotspur,Toby Alderweireld,4
46635,away,Tottenham Hotspur,Christian Eriksen,23
46635,away,Tottenham Hotspur,Erik Lamela,11
46635,away,Tottenham Hotspur,Moussa Sissoko,17
46635,away,Tottenham Hotspur,Harry Winks,8
46635,away,Tottenham Hotspur,Harry Kane,10
46635,away,Tottenham Hotspur,Son Heung-Min,7
46636,home,Burnley,Nick Pope,1
46636,home,Burnley,Erik Pieters,23
46636,home,Burnley,Matthew Lowton,2
46636,home,Burnley,Ben Mee,6
46636,home,Burnley,James Tarkowski,5
46636,home,Burnley,Aaron Lennon,25
46636,home,Burnley,Dwight McNeil,11
46636,home,Burnley,Jack Cork,4
46636,home,Burnley,Ashley Westwood,18
46636,home,Burnley,Ashley Barnes,10
46636,home,Burnley,Chris Wood,9
46636,away,Liverpool,Adrián,13
46636,away,Liverpool,Trent Alexander-Arnold,66
46636,away,Liverpool,Joel Matip,32
46636,away,Liverpool,Virgil van Dijk,4
46636,away,Liverpool,Andrew Robertson,26
46636,away,Liverpool,Jordan Henderson,14
46636,away,Liverpool,Georginio Wijnaldum,5
46636,away,Liverpool,Fabinho,3
46636,away,Liverpool,Sadio Mané,10
46636,away,Liverpool,Mohamed Salah,11
46636,away,Liverpool,Roberto Firmino,9
46637,home,Chelsea,Kepa Arrizabalaga,1
46637,home,Chelsea,César Azpilicueta,28
46637,home,Chelsea,Kurt Zouma,15
46637,home,Chelsea,Fikayo Tomori,29
46637,home,Chelsea,Emerson,33
46637,home,Chelsea,Ross Barkley,8
46637,home,Chelsea,Jorginho,5
46637,home,Chelsea,Mateo Kovacic,17
46637,home,Chelsea,Mason Mount,19
46637,home,Chelsea,Tammy Abraham,9
46637,home,Chelsea,Christian Pulisic,22
46637,away,Sheffield United,Dean Henderson,1
46637,away,Sheffield United,John Egan,12
46637,away,Sheffield United,Jack O'Connell,5
46637,away,Sheffield United,Chris Basham,6
46637,away,Sheffield United,Enda Stevens,3
46637,away,Sheffield United,Oliver Norwood,16
46637,away,Sheffield United,Luke Freeman,8
46637,away,Sheffield United,George Baldock,2
46637,away,Sheffield United,John Lundstram,7
46637,away,Sheffield United,Oliver McBurnie,9
46637,away,Sheffield United,Callum Robinson,11
46638,home,Crystal Palace,Vicente Guaita,31
46638,home,Crystal Palace,Patrick van Aanholt,3
46638,home,Crystal Palace,Joel Ward,2
46638,home,Crystal Palace,Martin Kelly,34
46638,home,Crystal Palace,Gary Cahill,24
46638,home,Crystal Palace,James McArthur,18
46638,home,Crystal Palace,Luka Milivojevic,4
46638,home,Crystal Palace,Cheikhou Kouyaté,8
46638,home,Crystal Palace,Jordan Ayew,9
46638,home,Crystal Palace,Jeffrey Schlupp,15
46638,home,Crystal Palace,Wilfried Zaha,11
46638,away,Aston Villa,Tom Heaton,1
46638,away,Aston Villa,Neil Taylor,3
46638,away,Aston Villa,Tyrone Mings,40
46638,away,Aston Villa,Frédéric Guilbert,24
46638,away,Aston Villa,Björn Engels,22
46638,away,Aston Villa,Douglas Luiz,6
46638,away,Aston Villa,Jack Grealish,10
46638,away,Aston Villa,John McGinn,7
46638,away,Aston Villa,Wesley,9
46638,away,Aston Villa,Trézéguet,17
46638,away,Aston Villa,Jota,23
46639,home,Everton,Jordan Pickford,1
46639,home,Everton,Lucas Digne,12
46639,home,Everton,Séamus Coleman,23
46639,home,Everton,Yerry Mina,13
46639,home,Everton,Michael Keane,5
46639,home,Everton,André Gomes,21
46639,home,Everton,Richarlison,7
46639,home,Everton,Alex Iwobi,17
46639,home,Everton,Fabian Delph,8
46639,home,Everton,Gylfi Sigurdsson,10
46639,home,Everton,Moise Kean,27
46639,away,Wolverhampton Wanderers,Rui Patrício,11
46639,away,Wolverhampton Wanderers,Willy Boly,15
46639,away,Wolverhampton Wanderers,Ryan Bennett,5
46639,away,Wolverhampton Wanderers,Conor Coady,16
46639,away,Wolverhampton Wanderers,Rúben Neves,8
46639,away,Wolverhampton Wanderers,Leander Dendoncker,32
46639,away,Wolverhampton Wanderers,Romain Saïss,27
46639,away,Wolverhampton Wanderers,Adama Traoré,37
46639,away,Wolverhampton Wanderers,Rúben Vinagre,29
46639,away,Wolverhampton Wanderers,Patrick Cutrone,10
46639,away,Wolverhampton Wanderers,Raúl Jiménez,9
46640,home,Leicester City,Kasper Schmeichel,1
46640,home,Leicester City,Jonny Evans,6
46640,home,Leicester City,Çaglar Söyüncü,4
46640,home,Leicester City,Ben Chilwell,3
46640,home,Leicester City,Ricardo Pereira,21
46640,home,Leicester City,James Maddison,10
46640,home,Leicester City,Harvey Barnes,15
46640,home,Leicester City,Youri Tielemans,8
46640,home,Leicester City,Wilfred Ndidi,25
46640,home,Leicester City,Marc Albrighton,11
46640,home,Leicester City,Jamie Vardy,9
46640,away,AFC Bournemouth,Aaron Ramsdale,12
46640,away,AFC Bournemouth,Chris Mepham,33
46640,away,AFC Bournemouth,Nathan Aké,5
46640,away,AFC Bournemouth,Steve Cook,3
46640,away,AFC Bournemouth,Adam Smith,15
46640,away,AFC Bournemouth,Harry Wilson,22
46640,away,AFC Bournemouth,Philip Billing,29
46640,away,AFC Bournemouth,Jefferson Lerma,8
46640,away,AFC Bournemouth,Ryan Fraser,24
46640,away,AFC Bournemouth,Callum Wilson,13
46640,away,AFC Bournemouth,Joshua King,7
46641,home,Manchester City,Ederson,31
46641,home,Manchester City,Aymeric Laporte,14
46641,home,Manchester City,Oleksandr Zinchenko,11
46641,home,Manchester City,Nicolás Otamendi,30
46641,home,Manchester City,Kyle Walker,2
46641,home,Manchester City,David Silva,21
46641,home,Manchester City,Kevin De Bruyne,17
46641,home,Manchester City,Rodrigo,16
46641,home,Manchester City,Sergio Agüero,10
46641,home,Manchester City,Raheem Sterling,7
46641,home,Manchester City,Riyad Mahrez,26
46641,away,Brighton and Hove Albion,Mat Ryan,1
46641,away,Brighton and Hove Albion,Lewis Dunk,5
46641,away,Brighton and Hove Albion,Dan Burn,33
46641,away,Brighton and Hove Albion,Adam Webster,15
46641,away,Brighton and Hove Albion,Martín Montoya,22
46641,away,Brighton and Hove Albion,Dale Stephens,6
46641,away,Brighton and Hove Albion,Davy Pröpper,24
46641,away,Brighton and Hove Albion,Bernardo,30
46641,away,Brighton and Hove Albion,Neal Maupay,7
46641,away,Brighton and Hove Albion,Solly March,20
46641,away,Brighton and Hove Albion,Leandro Trossard,11
46642,home,Newcastle United,Martin Dubravka,1
46642,home,Newcastle United,Paul Dummett,3
46642,home,Newcastle United,Emil Krafth,17
46642,home,Newcastle United,Jetro Willems,15
46642,home,Newcastle United,Fabian Schär,5
46642,home,Newcastle United,Jamaal Lascelles,6
46642,home,Newcastle United,Miguel Almirón,24
46642,home,Newcastle United,Christian Atsu,30
46642,home,Newcastle United,Isaac Hayden,14
46642,home,Newcastle United,Sean Longstaff,36
46642,home,Newcastle United,Joelinton,9
46642,away,Watford,Ben Foster,26
46642,away,Watford,Craig Dawson,4
46642,away,Watford,Christian Kabasele,27
46642,away,Watford,Craig Cathcart,15
46642,away,Watford,Tom Cleverley,8
46642,away,Watford,Abdoulaye Doucouré,16
46642,away,Watford,Kiko Femenía,21
46642,away,Watford,Daryl Janmaat,2
46642,away,Watford,Andre Gray,18
46642,away,Watford,Roberto Pereyra,37
46642,away,Watford,Will Hughes,19
46643,home,Southampton,Angus Gunn,28
46643,home,Southampton,Jan Bednarek,35
46643,home,Southampton,Kevin Danso,38
46643,home,Southampton,Cédric Soares,2
46643,home,Southampton,Jannik Vestergaard,4
46643,home,Southampton,Oriol Romeu,14
46643,home,Southampton,Pierre-Emile Højbjerg,23
46643,home,Southampton,Sofiane Boufal,19
46643,home,Southampton,James Ward-Prowse,16
46643,home,Southampton,Che Adams,10
46643,home,Southampton,Danny Ings,9
46643,away,Manchester United,David de Gea,1
46643,away,Manchester United,Victor Lindelöf,2
46643,away,Manchester United,Harry Maguire,5
46643,away,Manchester United,Ashley Young,18
46643,away,Manchester United,Aaron Wan-Bissaka,29
46643,away,Manchester United,Paul Pogba,6
46643,away,Manchester United,Juan Mata,8
46643,away,Manchester United,Daniel James,21
46643,away,Manchester United,Scott McTominay,39
46643,away,Manchester United,Andreas Pereira,15
46643,away,Manchester United,Marcus Rashford,10
46644,home,West Ham United,Lukasz Fabianski,1
46644,home,West Ham United,Ryan Fredericks,24
46644,home,West Ham United,Angelo Ogbonna,21
46644,home,West Ham United,Arthur Masuaku,26
46644,home,West Ham United,Issa Diop,23
46644,home,West Ham United,Felipe Anderson,8
46644,home,West Ham United,Manuel Lanzini,10
46644,home,West Ham United,Andriy Yarmolenko,7
46644,home,West Ham United,Declan Rice,41
46644,home,West Ham United,Mark Noble,16
46644,home,West Ham United,Sébastien Haller,22
46644,away,Norwich City,Tim Krul,1
46644,away,Norwich City,Ben Godfrey,4
46644,away,Norwich City,Jamal Lewis,12
46644,away,Norwich City,Christoph Zimmermann,6
46644,away,Norwich City,Max Aarons,2
46644,away,Norwich City,Tom Trybull,19
46644,away,Norwich City,Moritz Leitner,10
46644,away,Norwich City,Marco Stiepermann,18
46644,away,Norwich City,Emiliano Buendía,17
46644,away,Norwich City,Todd Cantwell,14
46644,away,Norwich City,Teemu Pukki,22
46645,home,Aston Villa,Tom Heaton,1
46645,home,Aston Villa,Tyrone Mings,40
46645,home,Aston Villa,Neil Taylor,3
46645,home,Aston Villa,Björn Engels,22
46645,home,Aston Villa,Frédéric Guilbert,24
46645,home,Aston Villa,John McGinn,7
46645,home,Aston Villa,Marvelous Nakamba,11
46645,home,Aston Villa,Jack Grealish,10
46645,home,Aston Villa,Anwar El Ghazi,21
46645,home,Aston Villa,Jota,23
46645,home,Aston Villa,Wesley,9
46645,away,West Ham United,Lukasz Fabianski,1
46645,away,West Ham United,Ryan Fredericks,24
46645,away,West Ham United,Arthur Masuaku,26
46645,away,West Ham United,Angelo Ogbonna,21
46645,away,West Ham United,Issa Diop,23
46645,away,West Ham United,Declan Rice,41
46645,away,West Ham United,Mark Noble,16
46645,away,West Ham United,Felipe Anderson,8
46645,away,West Ham United,Andriy Yarmolenko,7
46645,away,West Ham United,Manuel Lanzini,10
46645,away,West Ham United,Sébastien Haller,22
46646,home,AFC Bournemouth,Aaron Ramsdale,12
46646,home,AFC Bournemouth,Nathan Aké,5
46646,home,AFC Bournemouth,Steve Cook,3
46646,home,AFC Bournemouth,Jack Stacey,17
46646,home,AFC Bournemouth,Diego Rico 90 +,21
46646,home,AFC Bournemouth,Joshua King,7
46646,home,AFC Bournemouth,Harry Wilson,22
46646,home,AFC Bournemouth,Philip Billing,29
46646,home,AFC Bournemouth,Lewis Cook,16
46646,home,AFC Bournemouth,Callum Wilson,13
46646,home,AFC Bournemouth,Dominic Solanke,9
46646,away,Everton,Jordan Pickford,1
46646,away,Everton,Lucas Digne,12
46646,away,Everton,Yerry Mina,13
46646,away,Everton,Michael Keane,5
46646,away,Everton,Séamus Coleman,23
46646,away,Everton,Fabian Delph,8
46646,away,Everton,Morgan Schneiderlin,18
46646,away,Everton,Richarlison,7
46646,away,Everton,Alex Iwobi,17
46646,away,Everton,Gylfi Sigurdsson,10
46646,away,Everton,Dominic Calvert-Lewin,9
46647,home,Brighton and Hove Albion,Mat Ryan,1
46647,home,Brighton and Hove Albion,Shane Duffy,4
46647,home,Brighton and Hove Albion,Adam Webster,15
46647,home,Brighton and Hove Albion,Lewis Dunk,5
46647,home,Brighton and Hove Albion,Dale Stephens,6
46647,home,Brighton and Hove Albion,Davy Pröpper,24
46647,home,Brighton and Hove Albion,Solly March,20
46647,home,Brighton and Hove Albion,Dan Burn,33
46647,home,Brighton and Hove Albion,Neal Maupay,7
46647,home,Brighton and Hove Albion,Glenn Murray,17
46647,home,Brighton and Hove Albion,Pascal Groß,13
46647,away,Burnley,Nick Pope,1
46647,away,Burnley,Matthew Lowton,2
46647,away,Burnley,James Tarkowski,5
46647,away,Burnley,Erik Pieters,23
46647,away,Burnley,Ben Mee,6
46647,away,Burnley,Ashley Westwood,18
46647,away,Burnley,Dwight McNeil,11
46647,away,Burnley,Aaron Lennon,25
46647,away,Burnley,Jack Cork,4
46647,away,Burnley,Chris Wood,9
46647,away,Burnley,Ashley Barnes,10
46648,home,Liverpool,Adrián,13
46648,home,Liverpool,Andrew Robertson,26
46648,home,Liverpool,Virgil van Dijk,4
46648,home,Liverpool,Trent Alexander-Arnold,66
46648,home,Liverpool,Joel Matip,32
46648,home,Liverpool,Alex Oxlade-Chamberlain,15
46648,home,Liverpool,Fabinho,3
46648,home,Liverpool,Georginio Wijnaldum,5
46648,home,Liverpool,Sadio Mané,10
46648,home,Liverpool,Mohamed Salah,11
46648,home,Liverpool,Divock Origi,27
46648,away,Newcastle United,Martin Dubravka,1
46648,away,Newcastle United,Jamaal Lascelles,6
46648,away,Newcastle United,Paul Dummett,3
46648,away,Newcastle United,Jetro Willems,15
46648,away,Newcastle United,Emil Krafth,17
46648,away,Newcastle United,Fabian Schär,5
46648,away,Newcastle United,Miguel Almirón,24
46648,away,Newcastle United,Isaac Hayden,14
46648,away,Newcastle United,Christian Atsu,30
46648,away,Newcastle United,Jonjo Shelvey,8
46648,away,Newcastle United,Joelinton,9
46649,home,Manchester United,David de Gea,1
46649,home,Manchester United,Victor Lindelöf,2
46649,home,Manchester United,Harry Maguire,5
46649,home,Manchester United,Ashley Young,18
46649,home,Manchester United,Aaron Wan-Bissaka,29
46649,home,Manchester United,Scott McTominay,39
46649,home,Manchester United,Daniel James 90 +,21
46649,home,Manchester United,Juan Mata,8
46649,home,Manchester United,Andreas Pereira,15
46649,home,Manchester United,Nemanja Matic,31
46649,home,Manchester United,Marcus Rashford,10
46649,away,Leicester City,Kasper Schmeichel,1
46649,away,Leicester City,Ricardo Pereira,21
46649,away,Leicester City,Çaglar Söyüncü,4
46649,away,Leicester City,Jonny Evans,6
46649,away,Leicester City,Ben Chilwell,3
46649,away,Leicester City,Hamza Choudhury,20
46649,away,Leicester City,Youri Tielemans,8
46649,away,Leicester City,Demarai Gray,7
46649,away,Leicester City,Wilfred Ndidi,25
46649,away,Leicester City,James Maddison,10
46649,away,Leicester City,Jamie Vardy,9
46650,home,Norwich City,Tim Krul,1
46650,home,Norwich City,Ibrahim Amadou,24
46650,home,Norwich City,Jamal Lewis,12
46650,home,Norwich City,Ben Godfrey,4
46650,home,Norwich City,Sam Byram,3
46650,home,Norwich City,Marco Stiepermann,18
46650,home,Norwich City,Emiliano Buendía,17
46650,home,Norwich City,Alexander Tettey,27
46650,home,Norwich City,Todd Cantwell,14
46650,home,Norwich City,Kenny McLean,23
46650,home,Norwich City,Teemu Pukki,22
46650,away,Manchester City,Ederson,31
46650,away,Manchester City,Kyle Walker,2
46650,away,Manchester City,Nicolás Otamendi,30
46650,away,Manchester City,John Stones,5
46650,away,Manchester City,Oleksandr Zinchenko,11
46650,away,Manchester City,Raheem Sterling,7
46650,away,Manchester City,David Silva,21
46650,away,Manchester City,Bernardo Silva,20
46650,away,Manchester City,Rodrigo,16
46650,away,Manchester City,Ilkay Gündogan,8
46650,away,Manchester City,Sergio Agüero,10
46651,home,Sheffield United,Dean Henderson,1
46651,home,Sheffield United,Jack O'Connell,5
46651,home,Sheffield United,John Egan,12
46651,home,Sheffield United,Chris Basham,6
46651,home,Sheffield United,John Lundstram,7
46651,home,Sheffield United,John Fleck,4
46651,home,Sheffield United,George Baldock,2
46651,home,Sheffield United,Oliver Norwood,16
46651,home,Sheffield United,Enda Stevens,3
46651,home,Sheffield United,David McGoldrick,17
46651,home,Sheffield United,Oliver McBurnie,9
46651,away,Southampton,Angus Gunn,28
46651,away,Southampton,Jannik Vestergaard,4
46651,away,Southampton,Maya Yoshida,3
46651,away,Southampton,Jan Bednarek,35
46651,away,Southampton,Pierre-Emile Højbjerg,23
46651,away,Southampton,Moussa Djenepo,12
46651,away,Southampton,Oriol Romeu,14
46651,away,Southampton,Cédric Soares,2
46651,away,Southampton,Che Adams,10
46651,away,Southampton,Sofiane Boufal,19
46651,away,Southampton,James Ward-Prowse,16
46652,home,Tottenham Hotspur,Hugo Lloris,1
46652,home,Tottenham Hotspur,Jan Vertonghen,5
46652,home,Tottenham Hotspur,Danny Rose,3
46652,home,Tottenham Hotspur,Toby Alderweireld,4
46652,home,Tottenham Hotspur,Serge Aurier,24
46652,home,Tottenham Hotspur,Harry Winks,8
46652,home,Tottenham Hotspur,Moussa Sissoko,17
46652,home,Tottenham Hotspur,Christian Eriksen,23
46652,home,Tottenham Hotspur,Erik Lamela,11
46652,home,Tottenham Hotspur,Harry Kane,10
46652,home,Tottenham Hotspur,Son Heung-Min,7
46652,away,Crystal Palace,Vicente Guaita,31
46652,away,Crystal Palace,Gary Cahill,24
46652,away,Crystal Palace,Patrick van Aanholt,3
46652,away,Crystal Palace,Joel Ward,2
46652,away,Crystal Palace,Mamadou Sakho,12
46652,away,Crystal Palace,Luka Milivojevic,4
46652,away,Crystal Palace,Wilfried Zaha,11
46652,away,Crystal Palace,Andros Townsend,10
46652,away,Crystal Palace,Jeffrey Schlupp,15
46652,away,Crystal Palace,Cheikhou Kouyaté,8
46652,away,Crystal Palace,Jordan Ayew,9
46653,home,Watford,Ben Foster,26
46653,home,Watford,José Holebas,25
46653,home,Watford,Craig Dawson,4
46653,home,Watford,Kiko Femenía,21
46653,home,Watford,Christian Kabasele,27
46653,home,Watford,Will Hughes,19
46653,home,Watford,Etienne Capoue,29
46653,home,Watford,Gerard Deulofeu,7
46653,home,Watford,Tom Cleverley,8
46653,home,Watford,Abdoulaye Doucouré,16
46653,home,Watford,Andre Gray,18
46653,away,Arsenal,Bernd Leno,1
46653,away,Arsenal,Ainsley Maitland-Niles,15
46653,away,Arsenal,Sokratis,5
46653,away,Arsenal,Sead Kolasinac,31
46653,away,Arsenal,David Luiz,23
46653,away,Arsenal,Matteo Guendouzi,29
46653,away,Arsenal,Mesut Özil,10
46653,away,Arsenal,Granit Xhaka,34
46653,away,Arsenal,Dani Ceballos,8
