home,away,date,gh,ga,full_time,competition,home_ident,away_ident,home_country,away_country,home_code,away_code,home_continent,away_continent,continent,level
Queens Park Rangers,Carib Hurricane,2012-07-01,3,0,F,grenada,Queens Park Rangers (Grenada),Carib Hurricane (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Grenada Boys Secondary School,Eagles Super Strikers,2012-07-07,1,1,F,grenada,Grenada Boys Secondary School (Grenada),Eagles Super Strikers (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Hard Rock,Queens Park Rangers,2012-07-07,2,2,F,grenada,Hard Rock (Grenada),Queens Park Rangers (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Chantimelle,Boca Juniors St Patrick FC,2012-07-08,3,3,F,grenada,Chantimelle (Grenada),Boca Juniors St Patrick FC (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Carib Hurricane,Police,2012-07-08,1,0,F,grenada,Carib Hurricane (Grenada),Police (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Boca Juniors St Patrick FC,Eagles Super Strikers,2012-07-14,2,4,F,grenada,Boca Juniors St Patrick FC (Grenada),Eagles Super Strikers (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Police,Asoms Paradise,2012-07-14,0,2,F,grenada,Police (Grenada),Asoms Paradise (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Carib Hurricane,Grenada Boys Secondary School,2012-07-15,2,3,F,grenada,Carib Hurricane (Grenada),Grenada Boys Secondary School (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Queens Park Rangers,Fontenoy United,2012-07-15,2,0,F,grenada,Queens Park Rangers (Grenada),Fontenoy United (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Chantimelle,Hard Rock,2012-07-18,1,2,F,grenada,Chantimelle (Grenada),Hard Rock (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Grenada Boys Secondary School,Fontenoy United,2012-07-21,4,1,F,grenada,Grenada Boys Secondary School (Grenada),Fontenoy United (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Hard Rock,Carib Hurricane,2012-07-21,1,1,F,grenada,Hard Rock (Grenada),Carib Hurricane (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Asoms Paradise,Boca Juniors St Patrick FC,2012-07-22,1,0,F,grenada,Asoms Paradise (Grenada),Boca Juniors St Patrick FC (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Police,Queens Park Rangers,2012-07-22,0,0,F,grenada,Police (Grenada),Queens Park Rangers (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Fontenoy United,Asoms Paradise,2012-07-25,0,2,F,grenada,Fontenoy United (Grenada),Asoms Paradise (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Boca Juniors St Patrick FC,Police,2012-07-28,1,2,F,grenada,Boca Juniors St Patrick FC (Grenada),Police (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Fontenoy United,Hard Rock,2012-07-28,1,3,F,grenada,Fontenoy United (Grenada),Hard Rock (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Chantimelle,Asoms Paradise,2012-07-29,0,3,F,grenada,Chantimelle (Grenada),Asoms Paradise (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Queens Park Rangers,Grenada Boys Secondary School,2012-07-29,3,2,F,grenada,Queens Park Rangers (Grenada),Grenada Boys Secondary School (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Eagles Super Strikers,Fontenoy United,2012-08-04,1,0,F,grenada,Eagles Super Strikers (Grenada),Fontenoy United (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Police,Chantimelle,2012-08-04,1,1,F,grenada,Police (Grenada),Chantimelle (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Hard Rock,Grenada Boys Secondary School,2012-08-05,1,2,F,grenada,Hard Rock (Grenada),Grenada Boys Secondary School (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Asoms Paradise,Carib Hurricane,2012-08-05,0,2,F,grenada,Asoms Paradise (Grenada),Carib Hurricane (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Queens Park Rangers,Boca Juniors St Patrick FC,2012-08-05,3,1,F,grenada,Queens Park Rangers (Grenada),Boca Juniors St Patrick FC (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Grenada Boys Secondary School,Asoms Paradise,2012-09-02,3,1,F,grenada,Grenada Boys Secondary School (Grenada),Asoms Paradise (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Fontenoy United,Police,2012-09-02,0,0,F,grenada,Fontenoy United (Grenada),Police (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Hard Rock,Eagles Super Strikers,2012-09-02,2,0,F,grenada,Hard Rock (Grenada),Eagles Super Strikers (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Carib Hurricane,Boca Juniors St Patrick FC,2012-09-02,1,0,F,grenada,Carib Hurricane (Grenada),Boca Juniors St Patrick FC (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Boca Juniors St Patrick FC,Fontenoy United,2012-09-08,0,1,F,grenada,Boca Juniors St Patrick FC (Grenada),Fontenoy United (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Police,Grenada Boys Secondary School,2012-09-08,1,4,F,grenada,Police (Grenada),Grenada Boys Secondary School (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Chantimelle,Carib Hurricane,2012-09-09,1,3,F,grenada,Chantimelle (Grenada),Carib Hurricane (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Asoms Paradise,Hard Rock,2012-09-09,2,1,F,grenada,Asoms Paradise (Grenada),Hard Rock (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Queens Park Rangers,Eagles Super Strikers,2012-09-09,2,2,F,grenada,Queens Park Rangers (Grenada),Eagles Super Strikers (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Eagles Super Strikers,Asoms Paradise,2012-09-15,1,3,F,grenada,Eagles Super Strikers (Grenada),Asoms Paradise (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Grenada Boys Secondary School,Boca Juniors St Patrick FC,2012-09-15,5,0,F,grenada,Grenada Boys Secondary School (Grenada),Boca Juniors St Patrick FC (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Hard Rock,Police,2012-09-16,5,0,F,grenada,Hard Rock (Grenada),Police (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Fontenoy United,Chantimelle,2012-09-16,0,0,F,grenada,Fontenoy United (Grenada),Chantimelle (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Carib Hurricane,Queens Park Rangers,2012-09-16,2,1,F,grenada,Carib Hurricane (Grenada),Queens Park Rangers (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Boca Juniors St Patrick FC,Hard Rock,2012-09-22,1,0,F,grenada,Boca Juniors St Patrick FC (Grenada),Hard Rock (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Eagles Super Strikers,Police,2012-09-22,1,0,F,grenada,Eagles Super Strikers (Grenada),Police (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Chantimelle,Grenada Boys Secondary School,2012-09-23,5,0,F,grenada,Chantimelle (Grenada),Grenada Boys Secondary School (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Carib Hurricane,Fontenoy United,2012-09-23,3,0,F,grenada,Carib Hurricane (Grenada),Fontenoy United (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Queens Park Rangers,Asoms Paradise,2012-09-23,2,1,F,grenada,Queens Park Rangers (Grenada),Asoms Paradise (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Grenada Boys Secondary School,Carib Hurricane,2012-09-29,1,1,F,grenada,Grenada Boys Secondary School (Grenada),Carib Hurricane (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Hard Rock,Chantimelle,2012-09-29,4,1,F,grenada,Hard Rock (Grenada),Chantimelle (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Eagles Super Strikers,Boca Juniors St Patrick FC,2012-09-30,6,1,F,grenada,Eagles Super Strikers (Grenada),Boca Juniors St Patrick FC (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Fontenoy United,Queens Park Rangers,2012-09-30,0,0,F,grenada,Fontenoy United (Grenada),Queens Park Rangers (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Asoms Paradise,Police,2012-09-30,1,1,F,grenada,Asoms Paradise (Grenada),Police (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Carib Hurricane,Eagles Super Strikers,2012-10-07,2,2,F,grenada,Carib Hurricane (Grenada),Eagles Super Strikers (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Chantimelle,Queens Park Rangers,2012-10-07,2,0,F,grenada,Chantimelle (Grenada),Queens Park Rangers (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
