scoring_player,scoring_team,time,GH,GA,game,date,season
François Brisson,Lille OSC,65,1,1,Lille OSC vs. Stade Rennais 1:1,1990-10-05,1990-1991
Éric Cantona,Olympique Marseille,1,1,0,Olympique Marseille vs. AS Saint-Étienne 3:1,1990-10-06,1990-1991
Éric Cantona,Olympique Marseille,46,2,0,Olympique Marseille vs. AS Saint-Étienne 3:1,1990-10-06,1990-1991
Dominique Corroyer,AS Saint-Étienne,62,2,1,Olympique Marseille vs. AS Saint-Étienne 3:1,1990-10-06,1990-1991
Jean-Pierre Papin,Olympique Marseille,80,3,1,Olympique Marseille vs. AS Saint-Étienne 3:1,1990-10-06,1990-1991
Ariel Cozzoni,OGC Nice,45,1,0,OGC Nice vs. AJ Auxerre 1:1,1990-10-06,1990-1991
Enzo Scifo,AJ Auxerre,55,1,1,OGC Nice vs. AJ Auxerre 1:1,1990-10-06,1990-1991
Norbert Nachtweih,AS Cannes,43,1,0,AS Cannes vs. AS Monaco 1:2,1990-10-06,1990-1991
Gérald Passi,AS Monaco,60,1,1,AS Cannes vs. AS Monaco 1:2,1990-10-06,1990-1991
Ramón Díaz,AS Monaco,85,1,2,AS Cannes vs. AS Monaco 1:2,1990-10-06,1990-1991
Pierre Haon,FC Metz,18,1,0,FC Metz vs. AS Nancy Lorraine 4:0,1990-10-06,1990-1991
Dragoljub Brnović,FC Metz,33,2,0,FC Metz vs. AS Nancy Lorraine 4:0,1990-10-06,1990-1991
Aljoša Asanović,FC Metz,38,3,0,FC Metz vs. AS Nancy Lorraine 4:0,1990-10-06,1990-1991
François Calderaro,FC Metz,51,4,0,FC Metz vs. AS Nancy Lorraine 4:0,1990-10-06,1990-1991
Bruno Génésio,Olympique Lyonnais,2,1,0,Olympique Lyonnais vs. Montpellier HSC 3:3,1990-10-06,1990-1991
Stéphane Roche,Olympique Lyonnais,38,2,0,Olympique Lyonnais vs. Montpellier HSC 3:3,1990-10-06,1990-1991
Laurent Debrosse,Olympique Lyonnais,59,3,0,Olympique Lyonnais vs. Montpellier HSC 3:3,1990-10-06,1990-1991
Kader Ferhaoui,Montpellier HSC,75,3,1,Olympique Lyonnais vs. Montpellier HSC 3:3,1990-10-06,1990-1991
Laurent Blanc,Montpellier HSC,89,3,2,Olympique Lyonnais vs. Montpellier HSC 3:3,1990-10-06,1990-1991
Laurent Blanc,Montpellier HSC,90,3,3,Olympique Lyonnais vs. Montpellier HSC 3:3,1990-10-06,1990-1991
Fabrice Divert,SM Caen,71,1,0,SM Caen vs. SC Toulon 2:0,1990-10-06,1990-1991
Michel Rio,SM Caen,83,2,0,SM Caen vs. SC Toulon 2:0,1990-10-06,1990-1991
Jean-Marc Ferreri,Girondins Bordeaux,47,1,0,Girondins Bordeaux vs. Paris Saint-Germain 3:0,1990-10-06,1990-1991
Christophe Dugarry,Girondins Bordeaux,50,2,0,Girondins Bordeaux vs. Paris Saint-Germain 3:0,1990-10-06,1990-1991
Didier Deschamps,Girondins Bordeaux,79,3,0,Girondins Bordeaux vs. Paris Saint-Germain 3:0,1990-10-06,1990-1991
Marcel Dib,AS Monaco,15,1,0,AS Monaco vs. Toulouse FC 2:1,1990-10-19,1990-1991
Ramón Díaz,AS Monaco,18,2,0,AS Monaco vs. Toulouse FC 2:1,1990-10-19,1990-1991
Nicolas Bastère,Toulouse FC,88,2,1,AS Monaco vs. Toulouse FC 2:1,1990-10-19,1990-1991
Racine Kané,Brest Armorique FC,45,1,0,Brest Armorique FC vs. Girondins Bordeaux 4:0,1990-10-19,1990-1991
Ronan Salaün,Brest Armorique FC,47,2,0,Brest Armorique FC vs. Girondins Bordeaux 4:0,1990-10-19,1990-1991
Racine Kané,Brest Armorique FC,66,3,0,Brest Armorique FC vs. Girondins Bordeaux 4:0,1990-10-19,1990-1991
David Ginola,Brest Armorique FC,77,4,0,Brest Armorique FC vs. Girondins Bordeaux 4:0,1990-10-19,1990-1991
Fabrice Henry,FC Sochaux,28,1,0,FC Sochaux vs. Olympique Marseille 2:1,1990-10-20,1990-1991
Jean-Pierre Papin,Olympique Marseille,58,1,1,FC Sochaux vs. Olympique Marseille 2:1,1990-10-20,1990-1991
Lionel Prat,FC Sochaux,66,2,1,FC Sochaux vs. Olympique Marseille 2:1,1990-10-20,1990-1991
Christophe Cocard,AJ Auxerre,70,1,0,AJ Auxerre vs. Olympique Lyonnais 1:0,1990-10-20,1990-1991
Pascale Baills,Montpellier HSC,15,1,0,Montpellier HSC vs. FC Metz 5:2,1990-10-20,1990-1991
François Calderaro,FC Metz,18,1,1,Montpellier HSC vs. FC Metz 5:2,1990-10-20,1990-1991
Daniel Xuereb,Montpellier HSC,38,2,1,Montpellier HSC vs. FC Metz 5:2,1990-10-20,1990-1991
Pierre Haon,FC Metz,54,2,2,Montpellier HSC vs. FC Metz 5:2,1990-10-20,1990-1991
Laurent Blanc,Montpellier HSC,57,3,2,Montpellier HSC vs. FC Metz 5:2,1990-10-20,1990-1991
Laurent Blanc,Montpellier HSC,88,4,2,Montpellier HSC vs. FC Metz 5:2,1990-10-20,1990-1991
Wilbert Suvrijn,Montpellier HSC,89,5,2,Montpellier HSC vs. FC Metz 5:2,1990-10-20,1990-1991
Safet Sušić,Paris Saint-Germain,1,1,0,Paris Saint-Germain vs. Lille OSC 2:0,1990-10-20,1990-1991
Safet Sušić,Paris Saint-Germain,62,2,0,Paris Saint-Germain vs. Lille OSC 2:0,1990-10-20,1990-1991
Joël Germain,SM Caen,17,0,1,Stade Rennais vs. SM Caen 1:1,1990-10-20,1990-1991
François Omam-Biyik,Stade Rennais,67,1,1,Stade Rennais vs. SM Caen 1:1,1990-10-20,1990-1991
Ryszard Tarasiewicz,AS Nancy Lorraine,35,1,0,AS Nancy Lorraine vs. OGC Nice 2:1,1990-10-20,1990-1991
Ljubomir Radanović,OGC Nice,42,1,1,AS Nancy Lorraine vs. OGC Nice 2:1,1990-10-20,1990-1991
Aleksandr Zavarov,AS Nancy Lorraine,80,2,1,AS Nancy Lorraine vs. OGC Nice 2:1,1990-10-20,1990-1991
Philippe Tibeuf,AS Saint-Étienne,76,1,0,AS Saint-Étienne vs. AS Cannes 1:0,1990-10-20,1990-1991
Philippe Anziani,SC Toulon,51,1,0,SC Toulon vs. FC Nantes 3:1,1990-10-20,1990-1991
François Zahoui,SC Toulon,54,2,0,SC Toulon vs. FC Nantes 3:1,1990-10-20,1990-1991
Christophe Robert,FC Nantes,57,2,1,SC Toulon vs. FC Nantes 3:1,1990-10-20,1990-1991
François Zahoui,SC Toulon,79,3,1,SC Toulon vs. FC Nantes 3:1,1990-10-20,1990-1991
Christophe Cocard,AJ Auxerre,32,0,1,SM Caen vs. AJ Auxerre 0:1,1990-10-26,1990-1991
Didier Sénac,Girondins Bordeaux,50,1,0,Girondins Bordeaux vs. AS Nancy Lorraine 5:0,1990-10-27,1990-1991
Patrick Vervoort,Girondins Bordeaux,68,2,0,Girondins Bordeaux vs. AS Nancy Lorraine 5:0,1990-10-27,1990-1991
Bixente Lizarazu,Girondins Bordeaux,80,3,0,Girondins Bordeaux vs. AS Nancy Lorraine 5:0,1990-10-27,1990-1991
Jean-Marc Ferreri,Girondins Bordeaux,83,4,0,Girondins Bordeaux vs. AS Nancy Lorraine 5:0,1990-10-27,1990-1991
Jean-Marc Ferreri,Girondins Bordeaux,87,5,0,Girondins Bordeaux vs. AS Nancy Lorraine 5:0,1990-10-27,1990-1991
Marcel Desailly,FC Nantes,6,1,0,FC Nantes vs. Stade Rennais 2:0,1990-10-27,1990-1991
Jean-Michel Ferri,FC Nantes,29,2,0,FC Nantes vs. Stade Rennais 2:0,1990-10-27,1990-1991
Éric Assadourian,Lille OSC,67,1,0,Lille OSC vs. Montpellier HSC 1:0,1990-10-27,1990-1991
Rémi Garde,Olympique Lyonnais,21,1,0,Olympique Lyonnais vs. OGC Nice 1:0,1990-10-27,1990-1991
Marko Mlinarić,AS Cannes,24,1,0,AS Cannes vs. FC Sochaux 1:1,1990-10-27,1990-1991
Éric Dewilder,FC Sochaux,25,1,1,AS Cannes vs. FC Sochaux 1:1,1990-10-27,1990-1991
Ramón Díaz,AS Monaco,35,1,0,AS Monaco vs. Paris Saint-Germain 2:0,1990-10-28,1990-1991
Ramón Díaz,AS Monaco,59,2,0,AS Monaco vs. Paris Saint-Germain 2:0,1990-10-28,1990-1991
Racine Kané,Brest Armorique FC,26,0,1,Olympique Marseille vs. Brest Armorique FC 3:1,1990-10-28,1990-1991
Éric Cantona,Olympique Marseille,35,1,1,Olympique Marseille vs. Brest Armorique FC 3:1,1990-10-28,1990-1991
Basile Boli,Olympique Marseille,70,2,1,Olympique Marseille vs. Brest Armorique FC 3:1,1990-10-28,1990-1991
Jos van Herpen,Olympique Marseille,90,3,1,Olympique Marseille vs. Brest Armorique FC 3:1,1990-10-28,1990-1991
François Omam-Biyik,Stade Rennais,10,1,0,Stade Rennais vs. Girondins Bordeaux 2:1,1990-11-02,1990-1991
Patrick Vervoort,Girondins Bordeaux,68,1,1,Stade Rennais vs. Girondins Bordeaux 2:1,1990-11-02,1990-1991
François Omam-Biyik,Stade Rennais,90,2,1,Stade Rennais vs. Girondins Bordeaux 2:1,1990-11-02,1990-1991
Christophe Cocard,AJ Auxerre,16,1,0,AJ Auxerre vs. Lille OSC 3:2,1990-11-03,1990-1991
Éric Assadourian,Lille OSC,24,1,1,AJ Auxerre vs. Lille OSC 3:2,1990-11-03,1990-1991
Enzo Scifo,AJ Auxerre,71,2,1,AJ Auxerre vs. Lille OSC 3:2,1990-11-03,1990-1991
Christophe Cocard,AJ Auxerre,76,3,1,AJ Auxerre vs. Lille OSC 3:2,1990-11-03,1990-1991
Eric Decroix,Lille OSC,79,3,2,AJ Auxerre vs. Lille OSC 3:2,1990-11-03,1990-1991
Ryszard Tarasiewicz,AS Nancy Lorraine,5,1,0,AS Nancy Lorraine vs. Olympique Marseille 2:0,1990-11-03,1990-1991
Aleksandr Zavarov,AS Nancy Lorraine,90,2,0,AS Nancy Lorraine vs. Olympique Marseille 2:0,1990-11-03,1990-1991
Philippe Tibeuf,AS Saint-Étienne,70,1,0,AS Saint-Étienne vs. AS Monaco 1:0,1990-11-03,1990-1991
François Calderaro,FC Metz,12,0,1,OGC Nice vs. FC Metz 1:2,1990-11-03,1990-1991
Philippe Mazzuchetti,OGC Nice,16,1,1,OGC Nice vs. FC Metz 1:2,1990-11-03,1990-1991
Nicolas Huysman,FC Metz,48,1,2,OGC Nice vs. FC Metz 1:2,1990-11-03,1990-1991
Lionel Prat,FC Sochaux,32,1,0,FC Sochaux vs. FC Nantes 1:1,1990-11-03,1990-1991
Christophe Robert,FC Nantes,56,1,1,FC Sochaux vs. FC Nantes 1:1,1990-11-03,1990-1991
Philippe Anziani,SC Toulon,32,1,0,SC Toulon vs. Olympique Lyonnais 1:0,1990-11-03,1990-1991
Ramón Díaz,AS Monaco,7,1,0,AS Monaco vs. FC Sochaux 1:0,1990-11-10,1990-1991
Michel Rio,SM Caen,68,1,0,SM Caen vs. Olympique Lyonnais 1:0,1990-11-10,1990-1991
Pascale Baills,Montpellier HSC,10,0,1,FC Nantes vs. Montpellier HSC 1:1,1990-11-10,1990-1991
Christophe Robert,FC Nantes,21,1,1,FC Nantes vs. Montpellier HSC 1:1,1990-11-10,1990-1991
Alberto Márcico,Toulouse FC,5,1,0,Toulouse FC vs. Paris Saint-Germain 2:1,1990-11-10,1990-1991
Nicolas Bastère,Toulouse FC,74,2,0,Toulouse FC vs. Paris Saint-Germain 2:1,1990-11-10,1990-1991
Safet Sušić,Paris Saint-Germain,89,2,1,Toulouse FC vs. Paris Saint-Germain 2:1,1990-11-10,1990-1991
Thierry Laurey,AS Saint-Étienne,1,1,0,AS Saint-Étienne vs. AS Nancy Lorraine 4:1,1990-11-10,1990-1991
Sylvain Kastendeuch,AS Saint-Étienne,40,2,0,AS Saint-Étienne vs. AS Nancy Lorraine 4:1,1990-11-10,1990-1991
Philippe Tibeuf,AS Saint-Étienne,52,3,0,AS Saint-Étienne vs. AS Nancy Lorraine 4:1,1990-11-10,1990-1991
Philippe Tibeuf,AS Saint-Étienne,66,4,0,AS Saint-Étienne vs. AS Nancy Lorraine 4:1,1990-11-10,1990-1991
Ray Stephen,AS Nancy Lorraine,78,4,1,AS Saint-Étienne vs. AS Nancy Lorraine 4:1,1990-11-10,1990-1991
Aljoša Asanović,FC Metz,21,1,0,FC Metz vs. AJ Auxerre 1:0,1990-11-10,1990-1991
Michel Pineda Ozaeta,SC Toulon,78,0,1,Girondins Bordeaux vs. SC Toulon 0:1,1990-11-10,1990-1991
Chris Waddle,Olympique Marseille,38,1,0,Olympique Marseille vs. Stade Rennais 4:1,1990-11-11,1990-1991
Bernard Pardo,Olympique Marseille,42,2,0,Olympique Marseille vs. Stade Rennais 4:1,1990-11-11,1990-1991
Jean-Luc Ribar,Stade Rennais,73,2,1,Olympique Marseille vs. Stade Rennais 4:1,1990-11-11,1990-1991
Abédi Pelé,Olympique Marseille,77,3,1,Olympique Marseille vs. Stade Rennais 4:1,1990-11-11,1990-1991
Basile Boli,Olympique Marseille,90,4,1,Olympique Marseille vs. Stade Rennais 4:1,1990-11-11,1990-1991
Ramón Díaz,AS Monaco,6,0,1,Brest Armorique FC vs. AS Monaco 1:2,1990-11-23,1990-1991
Maurice Bouquet,Brest Armorique FC,85,1,1,Brest Armorique FC vs. AS Monaco 1:2,1990-11-23,1990-1991
Franck Sauzée,AS Monaco,89,1,2,Brest Armorique FC vs. AS Monaco 1:2,1990-11-23,1990-1991
Thierry Fernier,FC Nantes,61,0,1,AJ Auxerre vs. FC Nantes 0:2,1990-11-24,1990-1991
Thierry Fernier,FC Nantes,73,0,2,AJ Auxerre vs. FC Nantes 0:2,1990-11-24,1990-1991
Philippe Hinschberger,FC Metz,14,0,1,FC Sochaux vs. FC Metz 1:1,1990-11-24,1990-1991
Alain Cavéglia,FC Sochaux,79,1,1,FC Sochaux vs. FC Metz 1:1,1990-11-24,1990-1991
Jean-Philippe Durand,Girondins Bordeaux,13,0,1,Montpellier HSC vs. Girondins Bordeaux 2:1,1990-11-24,1990-1991
Laurent Blanc,Montpellier HSC,56,1,1,Montpellier HSC vs. Girondins Bordeaux 2:1,1990-11-24,1990-1991
Patrice Garande,Montpellier HSC,77,2,1,Montpellier HSC vs. Girondins Bordeaux 2:1,1990-11-24,1990-1991
Zlatko Vujović,Paris Saint-Germain,3,1,0,Paris Saint-Germain vs. AS Saint-Étienne 4:2,1990-11-24,1990-1991
Daniel Bravo,Paris Saint-Germain,26,2,0,Paris Saint-Germain vs. AS Saint-Étienne 4:2,1990-11-24,1990-1991
Zlatko Vujović,Paris Saint-Germain,43,3,0,Paris Saint-Germain vs. AS Saint-Étienne 4:2,1990-11-24,1990-1991
Safet Sušić,Paris Saint-Germain,52,4,0,Paris Saint-Germain vs. AS Saint-Étienne 4:2,1990-11-24,1990-1991
Christophe Deguerville,AS Saint-Étienne,70,4,1,Paris Saint-Germain vs. AS Saint-Étienne 4:2,1990-11-24,1990-1991
Rob Witschge,AS Saint-Étienne,88,4,2,Paris Saint-Germain vs. AS Saint-Étienne 4:2,1990-11-24,1990-1991
Jean-Luc Buisine,Lille OSC,67,0,1,Olympique Lyonnais vs. Lille OSC 2:1,1990-11-24,1990-1991
Roberto Cabañas,Olympique Lyonnais,69,1,1,Olympique Lyonnais vs. Lille OSC 2:1,1990-11-24,1990-1991
Jean-Luc Buisine,Olympique Lyonnais,87,2,1,Olympique Lyonnais vs. Lille OSC 2:1,1990-11-24,1990-1991
François Omam-Biyik,Stade Rennais,73,1,0,Stade Rennais vs. Toulouse FC 2:0,1990-11-24,1990-1991
François Omam-Biyik,Stade Rennais,79,2,0,Stade Rennais vs. Toulouse FC 2:0,1990-11-24,1990-1991
Aleksandr Zavarov,AS Nancy Lorraine,55,1,0,AS Nancy Lorraine vs. AS Cannes 2:0,1990-11-24,1990-1991
Aleksandr Zavarov,AS Nancy Lorraine,83,2,0,AS Nancy Lorraine vs. AS Cannes 2:0,1990-11-24,1990-1991
Basile Boli,Olympique Marseille,67,0,1,SC Toulon vs. Olympique Marseille 0:1,1990-11-24,1990-1991
Basile Boli,Olympique Marseille,78,1,0,Olympique Marseille vs. Montpellier HSC 2:0,1990-12-02,1990-1991
Abédi Pelé,Olympique Marseille,88,2,0,Olympique Marseille vs. Montpellier HSC 2:0,1990-12-02,1990-1991
Philippe Fargeon,Girondins Bordeaux,14,1,0,Girondins Bordeaux vs. AJ Auxerre 1:1,1990-12-02,1990-1991
Enzo Scifo,AJ Auxerre,53,1,1,Girondins Bordeaux vs. AJ Auxerre 1:1,1990-12-02,1990-1991
Roger Mendy,AS Monaco,28,1,0,AS Monaco vs. AS Nancy Lorraine 2:2,1990-12-02,1990-1991
Franck Sauzée,AS Monaco,50,2,0,AS Monaco vs. AS Nancy Lorraine 2:2,1990-12-02,1990-1991
Franck Gava,AS Nancy Lorraine,61,2,1,AS Monaco vs. AS Nancy Lorraine 2:2,1990-12-02,1990-1991
Ryszard Tarasiewicz,AS Nancy Lorraine,90,2,2,AS Monaco vs. AS Nancy Lorraine 2:2,1990-12-02,1990-1991
Albert Cartier,FC Metz,2,1,0,FC Metz vs. Olympique Lyonnais 1:2,1990-12-02,1990-1991
Bruno Génésio,Olympique Lyonnais,70,1,1,FC Metz vs. Olympique Lyonnais 1:2,1990-12-02,1990-1991
Bruno N'Gotty,Olympique Lyonnais,75,1,2,FC Metz vs. Olympique Lyonnais 1:2,1990-12-02,1990-1991
Dragan Jakovljević,FC Nantes,19,1,0,FC Nantes vs. OGC Nice 2:2,1990-12-02,1990-1991
Jules Bocandé,OGC Nice,37,1,1,FC Nantes vs. OGC Nice 2:2,1990-12-02,1990-1991
Fabrice Mège,OGC Nice,58,1,2,FC Nantes vs. OGC Nice 2:2,1990-12-02,1990-1991
Christophe Robert,FC Nantes,70,2,2,FC Nantes vs. OGC Nice 2:2,1990-12-02,1990-1991
Éric Assadourian,Lille OSC,90,1,0,Lille OSC vs. SM Caen 1:0,1990-12-02,1990-1991
Lubomir Moravčík,AS Saint-Étienne,13,1,0,AS Saint-Étienne vs. Brest Armorique FC 6:1,1990-12-02,1990-1991
Étienne Mendy,AS Saint-Étienne,35,2,0,AS Saint-Étienne vs. Brest Armorique FC 6:1,1990-12-02,1990-1991
Philippe Tibeuf,AS Saint-Étienne,44,3,0,AS Saint-Étienne vs. Brest Armorique FC 6:1,1990-12-02,1990-1991
Étienne Mendy,AS Saint-Étienne,49,4,0,AS Saint-Étienne vs. Brest Armorique FC 6:1,1990-12-02,1990-1991
David Ginola,Brest Armorique FC,59,4,1,AS Saint-Étienne vs. Brest Armorique FC 6:1,1990-12-02,1990-1991
Étienne Mendy,AS Saint-Étienne,72,5,1,AS Saint-Étienne vs. Brest Armorique FC 6:1,1990-12-02,1990-1991
Jean-Pierre Cyprien,AS Saint-Étienne,88,6,1,AS Saint-Étienne vs. Brest Armorique FC 6:1,1990-12-02,1990-1991
Franck Priou,FC Sochaux,16,0,1,Paris Saint-Germain vs. FC Sochaux 0:2,1990-12-02,1990-1991
Mehmed Baždarević,FC Sochaux,75,0,2,Paris Saint-Germain vs. FC Sochaux 0:2,1990-12-02,1990-1991
Amara Simba,AS Cannes,51,1,0,AS Cannes vs. Stade Rennais 1:0,1990-12-02,1990-1991
Frederic Meyrieu,SC Toulon,42,0,1,Toulouse FC vs. SC Toulon 1:1,1990-12-02,1990-1991
Alberto Acosta,Toulouse FC,89,1,1,Toulouse FC vs. SC Toulon 1:1,1990-12-02,1990-1991
François Omam-Biyik,Stade Rennais,65,1,0,Stade Rennais vs. AS Monaco 1:1,1990-12-07,1990-1991
Youri Djorkaeff,AS Monaco,74,1,1,Stade Rennais vs. AS Monaco 1:1,1990-12-07,1990-1991
Christophe Cocard,AJ Auxerre,5,1,0,AJ Auxerre vs. Olympique Marseille 4:0,1990-12-09,1990-1991
Alain Roche,AJ Auxerre,48,2,0,AJ Auxerre vs. Olympique Marseille 4:0,1990-12-09,1990-1991
Enzo Scifo,AJ Auxerre,51,3,0,AJ Auxerre vs. Olympique Marseille 4:0,1990-12-09,1990-1991
Kálmán Kovács,AJ Auxerre,52,4,0,AJ Auxerre vs. Olympique Marseille 4:0,1990-12-09,1990-1991
Carlos Valderrama,Montpellier HSC,1,1,0,Montpellier HSC vs. Toulouse FC 2:0,1990-12-09,1990-1991
Daniel Xuereb,Montpellier HSC,44,2,0,Montpellier HSC vs. Toulouse FC 2:0,1990-12-09,1990-1991
Fabrice Divert,SM Caen,5,1,0,SM Caen vs. FC Metz 4:1,1990-12-09,1990-1991
François Calderaro,FC Metz,30,1,1,SM Caen vs. FC Metz 4:1,1990-12-09,1990-1991
Piet den Boer,SM Caen,56,2,1,SM Caen vs. FC Metz 4:1,1990-12-09,1990-1991
Christophe Point,SM Caen,83,3,1,SM Caen vs. FC Metz 4:1,1990-12-09,1990-1991
Fabrice Divert,SM Caen,85,4,1,SM Caen vs. FC Metz 4:1,1990-12-09,1990-1991
Patrice Sauvaget,Lille OSC,13,0,1,AS Nancy Lorraine vs. Lille OSC 1:1,1990-12-09,1990-1991
David Zitelli,AS Nancy Lorraine,60,1,1,AS Nancy Lorraine vs. Lille OSC 1:1,1990-12-09,1990-1991
Franck Priou,FC Sochaux,14,1,0,FC Sochaux vs. AS Saint-Étienne 2:0,1990-12-09,1990-1991
Jean-Christophe Thomas,FC Sochaux,80,2,0,FC Sochaux vs. AS Saint-Étienne 2:0,1990-12-09,1990-1991
Jean-Pierre Papin,Olympique Marseille,34,1,0,Olympique Marseille vs. FC Metz 3:0,1990-12-16,1990-1991
Jean-Pierre Papin,Olympique Marseille,79,2,0,Olympique Marseille vs. FC Metz 3:0,1990-12-16,1990-1991
Chris Waddle,Olympique Marseille,84,3,0,Olympique Marseille vs. FC Metz 3:0,1990-12-16,1990-1991
Philippe Fargeon,Girondins Bordeaux,68,1,0,Girondins Bordeaux vs. SM Caen 1:1,1990-12-16,1990-1991
Fabrice Divert,SM Caen,74,1,1,Girondins Bordeaux vs. SM Caen 1:1,1990-12-16,1990-1991
Éric Guérit,AS Cannes,57,1,0,AS Cannes vs. Olympique Lyonnais 3:2,1990-12-16,1990-1991
Carmelo Micciche,AS Cannes,59,2,0,AS Cannes vs. Olympique Lyonnais 3:2,1990-12-16,1990-1991
Amara Simba,AS Cannes,77,3,0,AS Cannes vs. Olympique Lyonnais 3:2,1990-12-16,1990-1991
Roberto Cabañas,Olympique Lyonnais,79,3,1,AS Cannes vs. Olympique Lyonnais 3:2,1990-12-16,1990-1991
Bruno N'Gotty,Olympique Lyonnais,85,3,2,AS Cannes vs. Olympique Lyonnais 3:2,1990-12-16,1990-1991
Franck Gava,AS Nancy Lorraine,10,0,1,Brest Armorique FC vs. AS Nancy Lorraine 3:3,1990-12-16,1990-1991
Joël Cloarec,Brest Armorique FC,34,1,1,Brest Armorique FC vs. AS Nancy Lorraine 3:3,1990-12-16,1990-1991
Ryszard Tarasiewicz,AS Nancy Lorraine,45,1,2,Brest Armorique FC vs. AS Nancy Lorraine 3:3,1990-12-16,1990-1991
Éric Rabésandratana,AS Nancy Lorraine,49,1,3,Brest Armorique FC vs. AS Nancy Lorraine 3:3,1990-12-16,1990-1991
Ronan Salaün,Brest Armorique FC,71,2,3,Brest Armorique FC vs. AS Nancy Lorraine 3:3,1990-12-16,1990-1991
Racine Kané,Brest Armorique FC,88,3,3,Brest Armorique FC vs. AS Nancy Lorraine 3:3,1990-12-16,1990-1991
Laurent Delamontagne,Stade Rennais,32,0,1,Paris Saint-Germain vs. Stade Rennais 1:1,1990-12-16,1990-1991
Christian Pérez,Paris Saint-Germain,74,1,1,Paris Saint-Germain vs. Stade Rennais 1:1,1990-12-16,1990-1991
Alberto Márcico,Toulouse FC,1,1,0,Toulouse FC vs. OGC Nice 1:2,1990-12-16,1990-1991
Ljubomir Radanović,OGC Nice,6,1,1,Toulouse FC vs. OGC Nice 1:2,1990-12-16,1990-1991
Robby Langers,OGC Nice,53,1,2,Toulouse FC vs. OGC Nice 1:2,1990-12-16,1990-1991
Amara Simba,AS Cannes,35,0,1,AJ Auxerre vs. AS Cannes 0:3,1990-12-21,1990-1991
Amara Simba,AS Cannes,68,0,2,AJ Auxerre vs. AS Cannes 0:3,1990-12-21,1990-1991
Yannick Stopyra,AS Cannes,86,0,3,AJ Auxerre vs. AS Cannes 0:3,1990-12-21,1990-1991
Vincent Guérin,Montpellier HSC,8,1,0,Montpellier HSC vs. AS Monaco 2:1,1990-12-23,1990-1991
Daniel Xuereb,Montpellier HSC,35,2,0,Montpellier HSC vs. AS Monaco 2:1,1990-12-23,1990-1991
Rui Barros,AS Monaco,57,2,1,Montpellier HSC vs. AS Monaco 2:1,1990-12-23,1990-1991
Roberto Cabañas,Olympique Lyonnais,6,1,0,Olympique Lyonnais vs. Toulouse FC 4:1,1990-12-23,1990-1991
Ali Bouafia,Olympique Lyonnais,18,2,0,Olympique Lyonnais vs. Toulouse FC 4:1,1990-12-23,1990-1991
Stéphane Demol,Toulouse FC,22,2,1,Olympique Lyonnais vs. Toulouse FC 4:1,1990-12-23,1990-1991
Roberto Cabañas,Olympique Lyonnais,52,3,1,Olympique Lyonnais vs. Toulouse FC 4:1,1990-12-23,1990-1991
Roberto Cabañas,Olympique Lyonnais,83,4,1,Olympique Lyonnais vs. Toulouse FC 4:1,1990-12-23,1990-1991
Laurent Delamontagne,Stade Rennais,14,1,0,Stade Rennais vs. Brest Armorique FC 3:0,1990-12-23,1990-1991
François Omam-Biyik,Stade Rennais,80,2,0,Stade Rennais vs. Brest Armorique FC 3:0,1990-12-23,1990-1991
Bob Sénoussi,Stade Rennais,88,3,0,Stade Rennais vs. Brest Armorique FC 3:0,1990-12-23,1990-1991
Ljubomir Radanović,OGC Nice,47,1,0,OGC Nice vs. AS Saint-Étienne 2:0,1990-12-23,1990-1991
Philippe Mazzuchetti,OGC Nice,67,2,0,OGC Nice vs. AS Saint-Étienne 2:0,1990-12-23,1990-1991
Philippe Vercruysse,Olympique Marseille,31,1,0,Olympique Marseille vs. Olympique Lyonnais 7:0,1991-01-13,1990-1991
Jean-Pierre Papin,Olympique Marseille,37,2,0,Olympique Marseille vs. Olympique Lyonnais 7:0,1991-01-13,1990-1991
Jean-Pierre Papin,Olympique Marseille,51,3,0,Olympique Marseille vs. Olympique Lyonnais 7:0,1991-01-13,1990-1991
Bruno Germain,Olympique Marseille,56,4,0,Olympique Marseille vs. Olympique Lyonnais 7:0,1991-01-13,1990-1991
Jean-Pierre Papin,Olympique Marseille,69,5,0,Olympique Marseille vs. Olympique Lyonnais 7:0,1991-01-13,1990-1991
Bruno Germain,Olympique Marseille,80,6,0,Olympique Marseille vs. Olympique Lyonnais 7:0,1991-01-13,1990-1991
Jean-Pierre Papin,Olympique Marseille,90,7,0,Olympique Marseille vs. Olympique Lyonnais 7:0,1991-01-13,1990-1991
Maxime Bossis,AS Monaco,12,1,0,AS Monaco vs. FC Nantes 2:1,1991-01-13,1990-1991
Japhet N'Doram,FC Nantes,61,1,1,AS Monaco vs. FC Nantes 2:1,1991-01-13,1990-1991
Benjamin Clément,AS Monaco,62,2,1,AS Monaco vs. FC Nantes 2:1,1991-01-13,1990-1991
Daniel Dutuel,AJ Auxerre,19,0,1,AS Saint-Étienne vs. AJ Auxerre 2:1,1991-01-13,1990-1991
Christophe Deguerville,AS Saint-Étienne,57,1,1,AS Saint-Étienne vs. AJ Auxerre 2:1,1991-01-13,1990-1991
Thierry Laurey,AS Saint-Étienne,75,2,1,AS Saint-Étienne vs. AJ Auxerre 2:1,1991-01-13,1990-1991
Safet Sušić,Paris Saint-Germain,56,1,0,Paris Saint-Germain vs. Montpellier HSC 2:0,1991-01-13,1990-1991
