GH,GA,scorer,time,scoring,game,season
0,1,Smail Prevljak,49,SV Mattersburg,SKN St. Pölten vs. SV Mattersburg 0:3,2017-2018
0,2,Smail Prevljak,63,SV Mattersburg,SKN St. Pölten vs. SV Mattersburg 0:3,2017-2018
0,3,Alois Höller,84,SV Mattersburg,SKN St. Pölten vs. SV Mattersburg 0:3,2017-2018
1,0,Marco Hausjell,69,FC Admira Wacker,FC Admira Wacker vs. Rapid Wien 2:1,2017-2018
1,1,Philipp Schobesberger,86,Rapid Wien,FC Admira Wacker vs. Rapid Wien 2:1,2017-2018
2,1,Mario Pavelić,90,FC Admira Wacker,FC Admira Wacker vs. Rapid Wien 2:1,2017-2018
0,1,Thorsten Röcher,20,Sturm Graz,Rapid Wien vs. Sturm Graz 1:1,2017-2018
1,1,Boli Bolingoli-Mbombo,88,Rapid Wien,Rapid Wien vs. Sturm Graz 1:1,2017-2018
1,0,Smail Prevljak,3,SV Mattersburg,SV Mattersburg vs. Austria Wien 2:1,2017-2018
1,1,Lucas Venuto,38,Austria Wien,SV Mattersburg vs. Austria Wien 2:1,2017-2018
2,1,Smail Prevljak,87,SV Mattersburg,SV Mattersburg vs. Austria Wien 2:1,2017-2018
0,1,Saša Kalajdžić,4,FC Admira Wacker,Wolfsberger AC vs. FC Admira Wacker 1:3,2017-2018
0,2,Marin Jakoliš,45,FC Admira Wacker,Wolfsberger AC vs. FC Admira Wacker 1:3,2017-2018
0,3,Stephan Zwierschitz,87,FC Admira Wacker,Wolfsberger AC vs. FC Admira Wacker 1:3,2017-2018
1,3,Dever Orgill,90,Wolfsberger AC,Wolfsberger AC vs. FC Admira Wacker 1:3,2017-2018
1,0,Gernot Trauner,51,LASK,LASK vs. SCR Altach 2:0,2017-2018
2,0,Mërgim Berisha,90,LASK,LASK vs. SCR Altach 2:0,2017-2018
1,0,Hannes Wolf,24,RB Salzburg,RB Salzburg vs. SKN St. Pölten 4:0,2017-2018
2,0,Fredrik Gulbrandsen,67,RB Salzburg,RB Salzburg vs. SKN St. Pölten 4:0,2017-2018
3,0,Jérôme Onguéné,75,RB Salzburg,RB Salzburg vs. SKN St. Pölten 4:0,2017-2018
4,0,Munas Dabbur,90,RB Salzburg,RB Salzburg vs. SKN St. Pölten 4:0,2017-2018
0,1,Michael Madl,16,Austria Wien,FC Admira Wacker vs. Austria Wien 2:1,2017-2018
1,1,Patrick Schmidt,20,FC Admira Wacker,FC Admira Wacker vs. Austria Wien 2:1,2017-2018
2,1,Lukas Grozurek,74,FC Admira Wacker,FC Admira Wacker vs. Austria Wien 2:1,2017-2018
0,1,Stefan Maierhofer,28,SV Mattersburg,SCR Altach vs. SV Mattersburg 1:1,2017-2018
1,1,Philipp Netzer,74,SCR Altach,SCR Altach vs. SV Mattersburg 1:1,2017-2018
1,0,Giorgi Kvilitaia,45,Rapid Wien,Rapid Wien vs. LASK 2:0,2017-2018
2,0,Giorgi Kvilitaia,69,Rapid Wien,Rapid Wien vs. LASK 2:0,2017-2018
0,1,Eren Keles,60,SKN St. Pölten,Wolfsberger AC vs. SKN St. Pölten 0:1,2017-2018
1,0,Stefan Hierländer,37,Sturm Graz,Sturm Graz vs. RB Salzburg 2:4,2017-2018
1,1,Munas Dabbur,45,RB Salzburg,Sturm Graz vs. RB Salzburg 2:4,2017-2018
1,2,Munas Dabbur,57,RB Salzburg,Sturm Graz vs. RB Salzburg 2:4,2017-2018
1,3,Fredrik Gulbrandsen,73,RB Salzburg,Sturm Graz vs. RB Salzburg 2:4,2017-2018
2,3,Thorsten Röcher,75,Sturm Graz,Sturm Graz vs. RB Salzburg 2:4,2017-2018
2,4,Fredrik Gulbrandsen,84,RB Salzburg,Sturm Graz vs. RB Salzburg 2:4,2017-2018
0,1,Dario Maresić,40,Sturm Graz,LASK vs. Sturm Graz 0:2,2017-2018
0,2,Peter Žulj,56,Sturm Graz,LASK vs. Sturm Graz 0:2,2017-2018
1,0,Raphael Holzhauser,18,Austria Wien,Austria Wien vs. Wolfsberger AC 2:0,2017-2018
2,0,Dominik Prokop,53,Austria Wien,Austria Wien vs. Wolfsberger AC 2:0,2017-2018
1,0,Smail Prevljak,23,SV Mattersburg,SV Mattersburg vs. FC Admira Wacker 3:2,2017-2018
1,1,Lukas Grozurek,35,FC Admira Wacker,SV Mattersburg vs. FC Admira Wacker 3:2,2017-2018
2,1,Smail Prevljak,45,SV Mattersburg,SV Mattersburg vs. FC Admira Wacker 3:2,2017-2018
3,1,Smail Prevljak,51,SV Mattersburg,SV Mattersburg vs. FC Admira Wacker 3:2,2017-2018
3,2,Patrick Schmidt,78,FC Admira Wacker,SV Mattersburg vs. FC Admira Wacker 3:2,2017-2018
1,0,Daniel Schütz,52,SKN St. Pölten,SKN St. Pölten vs. SCR Altach 1:2,2017-2018
1,1,Hannes Aigner,70,SCR Altach,SKN St. Pölten vs. SCR Altach 1:2,2017-2018
1,2,Samuel Gouet,89,SCR Altach,SKN St. Pölten vs. SCR Altach 1:2,2017-2018
1,0,Valon Berisha,73,RB Salzburg,RB Salzburg vs. Rapid Wien 1:0,2017-2018
NA,NA,NA,NA,NA,SCR Altach vs. Rapid Wien 0:0,2017-2018
1,0,Florian Klein,11,Austria Wien,Austria Wien vs. SKN St. Pölten 4:0,2017-2018
2,0,Christoph Monschein,37,Austria Wien,Austria Wien vs. SKN St. Pölten 4:0,2017-2018
3,0,Michael Madl,73,Austria Wien,Austria Wien vs. SKN St. Pölten 4:0,2017-2018
4,0,Florian Klein,85,Austria Wien,Austria Wien vs. SKN St. Pölten 4:0,2017-2018
1,0,Saša Kalajdžić,11,FC Admira Wacker,FC Admira Wacker vs. Sturm Graz 2:4,2017-2018
1,1,Bright Edomwonyi,17,Sturm Graz,FC Admira Wacker vs. Sturm Graz 2:4,2017-2018
2,1,Patrick Schmidt,28,FC Admira Wacker,FC Admira Wacker vs. Sturm Graz 2:4,2017-2018
2,2,Marvin Potzmann,45,Sturm Graz,FC Admira Wacker vs. Sturm Graz 2:4,2017-2018
2,3,Bright Edomwonyi,55,Sturm Graz,FC Admira Wacker vs. Sturm Graz 2:4,2017-2018
2,4,Deni Alar,90,Sturm Graz,FC Admira Wacker vs. Sturm Graz 2:4,2017-2018
0,1,Thomas Goiginger,24,LASK,Wolfsberger AC vs. LASK 0:3,2017-2018
0,2,Thomas Goiginger,36,LASK,Wolfsberger AC vs. LASK 0:3,2017-2018
0,3,Samuel Tetteh,67,LASK,Wolfsberger AC vs. LASK 0:3,2017-2018
0,1,Fredrik Gulbrandsen,27,RB Salzburg,SV Mattersburg vs. RB Salzburg 2:2,2017-2018
0,2,Hannes Wolf,53,RB Salzburg,SV Mattersburg vs. RB Salzburg 2:2,2017-2018
1,2,Smail Prevljak,55,SV Mattersburg,SV Mattersburg vs. RB Salzburg 2:2,2017-2018
2,2,Smail Prevljak,83,SV Mattersburg,SV Mattersburg vs. RB Salzburg 2:2,2017-2018
1,0,Giorgi Kvilitaia,8,Rapid Wien,Rapid Wien vs. Wolfsberger AC 5:1,2017-2018
2,0,Veton Berisha,25,Rapid Wien,Rapid Wien vs. Wolfsberger AC 5:1,2017-2018
3,0,Veton Berisha,29,Rapid Wien,Rapid Wien vs. Wolfsberger AC 5:1,2017-2018
4,0,Giorgi Kvilitaia,49,Rapid Wien,Rapid Wien vs. Wolfsberger AC 5:1,2017-2018
4,1,Giorgi Kvilitaia,79,Wolfsberger AC,Rapid Wien vs. Wolfsberger AC 5:1,2017-2018
5,1,Giorgi Kvilitaia,89,Rapid Wien,Rapid Wien vs. Wolfsberger AC 5:1,2017-2018
1,0,Deni Alar,16,Sturm Graz,Sturm Graz vs. SCR Altach 1:0,2017-2018
0,1,Markus Lackner,42,FC Admira Wacker,SKN St. Pölten vs. FC Admira Wacker 1:2,2017-2018
0,2,Lukas Grozurek,45,FC Admira Wacker,SKN St. Pölten vs. FC Admira Wacker 1:2,2017-2018
1,2,David Atanga,61,SKN St. Pölten,SKN St. Pölten vs. FC Admira Wacker 1:2,2017-2018
0,1,Smail Prevljak,1,SV Mattersburg,LASK vs. SV Mattersburg 3:1,2017-2018
1,1,Samuel Tetteh,55,LASK,LASK vs. SV Mattersburg 3:1,2017-2018
2,1,Victor Sá,62,LASK,LASK vs. SV Mattersburg 3:1,2017-2018
3,1,Victor Sá,71,LASK,LASK vs. SV Mattersburg 3:1,2017-2018
1,0,André Ramalho,17,RB Salzburg,RB Salzburg vs. Austria Wien 5:0,2017-2018
2,0,Takumi Minamino,59,RB Salzburg,RB Salzburg vs. Austria Wien 5:0,2017-2018
3,0,Takumi Minamino,67,RB Salzburg,RB Salzburg vs. Austria Wien 5:0,2017-2018
4,0,Florian Klein,72,RB Salzburg,RB Salzburg vs. Austria Wien 5:0,2017-2018
5,0,Jérôme Onguéné,90,RB Salzburg,RB Salzburg vs. Austria Wien 5:0,2017-2018
0,1,Samuel Tetteh,24,LASK,FC Admira Wacker vs. LASK 0:1,2017-2018
0,1,Bright Edomwonyi,7,Sturm Graz,SKN St. Pölten vs. Sturm Graz 1:5,2017-2018
0,2,Deni Alar,35,Sturm Graz,SKN St. Pölten vs. Sturm Graz 1:5,2017-2018
1,2,Babacar Diallo,41,SKN St. Pölten,SKN St. Pölten vs. Sturm Graz 1:5,2017-2018
1,3,Peter Žulj,54,Sturm Graz,SKN St. Pölten vs. Sturm Graz 1:5,2017-2018
1,4,Deni Alar,58,Sturm Graz,SKN St. Pölten vs. Sturm Graz 1:5,2017-2018
1,5,Philipp Huspek,76,Sturm Graz,SKN St. Pölten vs. Sturm Graz 1:5,2017-2018
1,0,Raphael Holzhauser,17,Austria Wien,Austria Wien vs. SCR Altach 2:1,2017-2018
1,1,Mathias Honsak,55,SCR Altach,Austria Wien vs. SCR Altach 2:1,2017-2018
2,1,Felipe Pires,86,Austria Wien,Austria Wien vs. SCR Altach 2:1,2017-2018
1,0,Valon Berisha,40,RB Salzburg,RB Salzburg vs. Wolfsberger AC 2:0,2017-2018
2,0,Munas Dabbur,82,RB Salzburg,RB Salzburg vs. Wolfsberger AC 2:0,2017-2018
0,1,Louis Schaub,17,Rapid Wien,SV Mattersburg vs. Rapid Wien 2:4,2017-2018
0,2,Thomas Murg,21,Rapid Wien,SV Mattersburg vs. Rapid Wien 2:4,2017-2018
0,3,Stefan Schwab,28,Rapid Wien,SV Mattersburg vs. Rapid Wien 2:4,2017-2018
0,4,Thomas Murg,37,Rapid Wien,SV Mattersburg vs. Rapid Wien 2:4,2017-2018
1,4,Markus Pink,45,SV Mattersburg,SV Mattersburg vs. Rapid Wien 2:4,2017-2018
2,4,Masaya Okugawa,85,SV Mattersburg,SV Mattersburg vs. Rapid Wien 2:4,2017-2018
0,1,Raphael Holzhauser,5,Austria Wien,Sturm Graz vs. Austria Wien 0:2,2017-2018
0,2,Raphael Holzhauser,34,Austria Wien,Sturm Graz vs. Austria Wien 0:2,2017-2018
1,0,Adrian Grbić,28,SCR Altach,SCR Altach vs. FC Admira Wacker 1:2,2017-2018
1,1,Marin Jakoliš,30,FC Admira Wacker,SCR Altach vs. FC Admira Wacker 1:2,2017-2018
1,2,Lukas Grozurek,76,FC Admira Wacker,SCR Altach vs. FC Admira Wacker 1:2,2017-2018
0,1,Andreas Gruber,56,SV Mattersburg,Wolfsberger AC vs. SV Mattersburg 0:2,2017-2018
0,2,Smail Prevljak,66,SV Mattersburg,Wolfsberger AC vs. SV Mattersburg 0:2,2017-2018
1,0,Giorgi Kvilitaia,6,Rapid Wien,Rapid Wien vs. SKN St. Pölten 2:1,2017-2018
2,0,Stefan Schwab,67,Rapid Wien,Rapid Wien vs. SKN St. Pölten 2:1,2017-2018
2,1,Aleksandar Vučenović,75,SKN St. Pölten,Rapid Wien vs. SKN St. Pölten 2:1,2017-2018
1,0,Victor Sá,62,LASK,LASK vs. RB Salzburg 1:0,2017-2018
1,0,Deni Alar,28,Sturm Graz,Sturm Graz vs. SV Mattersburg 3:0,2017-2018
2,0,Deni Alar,34,Sturm Graz,Sturm Graz vs. SV Mattersburg 3:0,2017-2018
3,0,Emeka Eze,57,Sturm Graz,Sturm Graz vs. SV Mattersburg 3:0,2017-2018
0,1,Dever Orgill,20,Wolfsberger AC,SCR Altach vs. Wolfsberger AC 2:1,2017-2018
1,1,Yusuf Otubanjo,33,SCR Altach,SCR Altach vs. Wolfsberger AC 2:1,2017-2018
2,1,Adrian Grbić,47,SCR Altach,SCR Altach vs. Wolfsberger AC 2:1,2017-2018
0,1,Peter Michorl,57,LASK,SKN St. Pölten vs. LASK 1:3,2017-2018
0,2,Victor Sá,61,LASK,SKN St. Pölten vs. LASK 1:3,2017-2018
0,3,Samuel Tetteh,63,LASK,SKN St. Pölten vs. LASK 1:3,2017-2018
1,3,Sandro Ingolitsch,86,SKN St. Pölten,SKN St. Pölten vs. LASK 1:3,2017-2018
0,1,Stefan Schwab,8,Rapid Wien,Austria Wien vs. Rapid Wien 0:4,2017-2018
0,2,Thomas Murg,42,Rapid Wien,Austria Wien vs. Rapid Wien 0:4,2017-2018
0,3,Philipp Schobesberger,51,Rapid Wien,Austria Wien vs. Rapid Wien 0:4,2017-2018
0,4,Giorgi Kvilitaia,73,Rapid Wien,Austria Wien vs. Rapid Wien 0:4,2017-2018
0,1,Fredrik Gulbrandsen,3,RB Salzburg,FC Admira Wacker vs. RB Salzburg 2:6,2017-2018
0,2,Hannes Wolf,22,RB Salzburg,FC Admira Wacker vs. RB Salzburg 2:6,2017-2018
1,2,Patrick Schmidt,33,FC Admira Wacker,FC Admira Wacker vs. RB Salzburg 2:6,2017-2018
1,3,Enock Mwepu,36,RB Salzburg,FC Admira Wacker vs. RB Salzburg 2:6,2017-2018
1,4,Fredrik Gulbrandsen,57,RB Salzburg,FC Admira Wacker vs. RB Salzburg 2:6,2017-2018
1,5,Munas Dabbur,60,RB Salzburg,FC Admira Wacker vs. RB Salzburg 2:6,2017-2018
1,6,Munas Dabbur,82,RB Salzburg,FC Admira Wacker vs. RB Salzburg 2:6,2017-2018
2,6,Patrick Schmidt,90,FC Admira Wacker,FC Admira Wacker vs. RB Salzburg 2:6,2017-2018
0,1,Thorsten Röcher,34,Sturm Graz,Wolfsberger AC vs. Sturm Graz 2:1,2017-2018
1,1,Issiaka Ouédraogo,45,Wolfsberger AC,Wolfsberger AC vs. Sturm Graz 2:1,2017-2018
2,1,Dever Orgill,61,Wolfsberger AC,Wolfsberger AC vs. Sturm Graz 2:1,2017-2018
1,0,Thomas Goiginger,87,LASK,LASK vs. Austria Wien 1:0,2017-2018
0,1,David Atanga,28,SKN St. Pölten,SV Mattersburg vs. SKN St. Pölten 1:1,2017-2018
1,1,Patrick Bürger,90,SV Mattersburg,SV Mattersburg vs. SKN St. Pölten 1:1,2017-2018
1,0,Jérôme Onguéné,7,RB Salzburg,RB Salzburg vs. SCR Altach 3:1,2017-2018
2,0,Hannes Wolf,47,RB Salzburg,RB Salzburg vs. SCR Altach 3:1,2017-2018
2,1,Marco Meilinger,59,SCR Altach,RB Salzburg vs. SCR Altach 3:1,2017-2018
3,1,Andreas Ulmer,90,RB Salzburg,RB Salzburg vs. SCR Altach 3:1,2017-2018
1,0,Thomas Murg,39,Rapid Wien,Rapid Wien vs. FC Admira Wacker 4:1,2017-2018
2,0,Thomas Murg,45,Rapid Wien,Rapid Wien vs. FC Admira Wacker 4:1,2017-2018
3,0,Manuel Thurnwald,62,Rapid Wien,Rapid Wien vs. FC Admira Wacker 4:1,2017-2018
4,0,Stefan Schwab,79,Rapid Wien,Rapid Wien vs. FC Admira Wacker 4:1,2017-2018
4,1,Marco Hausjell,81,FC Admira Wacker,Rapid Wien vs. FC Admira Wacker 4:1,2017-2018
1,0,Dominik Prokop,7,Austria Wien,Austria Wien vs. SV Mattersburg 2:3,2017-2018
1,1,Masaya Okugawa,9,SV Mattersburg,Austria Wien vs. SV Mattersburg 2:3,2017-2018
2,1,Alexander Grünwald,14,Austria Wien,Austria Wien vs. SV Mattersburg 2:3,2017-2018
2,2,Smail Prevljak,28,SV Mattersburg,Austria Wien vs. SV Mattersburg 2:3,2017-2018
2,3,Andreas Gruber,90,SV Mattersburg,Austria Wien vs. SV Mattersburg 2:3,2017-2018
0,1,Issiaka Ouédraogo,1,Wolfsberger AC,FC Admira Wacker vs. Wolfsberger AC 4:2,2017-2018
1,1,Markus Wostry,25,FC Admira Wacker,FC Admira Wacker vs. Wolfsberger AC 4:2,2017-2018
2,1,Markus Wostry,58,FC Admira Wacker,FC Admira Wacker vs. Wolfsberger AC 4:2,2017-2018
3,1,Alexander Merkel,63,FC Admira Wacker,FC Admira Wacker vs. Wolfsberger AC 4:2,2017-2018
3,2,Daniel Offenbacher,81,Wolfsberger AC,FC Admira Wacker vs. Wolfsberger AC 4:2,2017-2018
4,2,Lukas Grozurek,88,FC Admira Wacker,FC Admira Wacker vs. Wolfsberger AC 4:2,2017-2018
0,1,Maximilian Ullmann,15,LASK,SCR Altach vs. LASK 0:2,2017-2018
0,2,Peter Michorl,46,LASK,SCR Altach vs. LASK 0:2,2017-2018
1,0,Emeka Eze,3,Sturm Graz,Sturm Graz vs. Rapid Wien 4:2,2017-2018
2,0,Emeka Eze,27,Sturm Graz,Sturm Graz vs. Rapid Wien 4:2,2017-2018
2,1,Giorgi Kvilitaia,40,Rapid Wien,Sturm Graz vs. Rapid Wien 4:2,2017-2018
3,1,Peter Žulj,62,Sturm Graz,Sturm Graz vs. Rapid Wien 4:2,2017-2018
4,1,James Jeggo,72,Sturm Graz,Sturm Graz vs. Rapid Wien 4:2,2017-2018
4,2,Thomas Murg,76,Rapid Wien,Sturm Graz vs. Rapid Wien 4:2,2017-2018
0,1,Amadou Haïdara,20,RB Salzburg,SKN St. Pölten vs. RB Salzburg 0:2,2017-2018
0,2,Takumi Minamino,48,RB Salzburg,SKN St. Pölten vs. RB Salzburg 0:2,2017-2018
0,1,Giorgi Kvilitaia,41,Rapid Wien,LASK vs. Rapid Wien 0:2,2017-2018
0,2,Andreas Kuen,90,Rapid Wien,LASK vs. Rapid Wien 0:2,2017-2018
0,1,Adrian Grbić,22,SCR Altach,SV Mattersburg vs. SCR Altach 0:1,2017-2018
NA,NA,NA,NA,NA,Austria Wien vs. FC Admira Wacker 0:0,2017-2018
0,1,Daniel Offenbacher,49,Wolfsberger AC,SKN St. Pölten vs. Wolfsberger AC 0:1,2017-2018
0,1,Peter Žulj,40,Sturm Graz,RB Salzburg vs. Sturm Graz 4:1,2017-2018
1,1,Hee-chan Hwang,45,RB Salzburg,RB Salzburg vs. Sturm Graz 4:1,2017-2018
2,1,Duje Ćaleta-Car,54,RB Salzburg,RB Salzburg vs. Sturm Graz 4:1,2017-2018
3,1,Jérôme Onguéné,65,RB Salzburg,RB Salzburg vs. Sturm Graz 4:1,2017-2018
4,1,Munas Dabbur,83,RB Salzburg,RB Salzburg vs. Sturm Graz 4:1,2017-2018
0,1,Maximilian Ullmann,11,LASK,Sturm Graz vs. LASK 3:1,2017-2018
1,1,Deni Alar,14,Sturm Graz,Sturm Graz vs. LASK 3:1,2017-2018
2,1,Deni Alar,28,Sturm Graz,Sturm Graz vs. LASK 3:1,2017-2018
3,1,Deni Alar,46,Sturm Graz,Sturm Graz vs. LASK 3:1,2017-2018
0,1,Smail Prevljak,54,SV Mattersburg,FC Admira Wacker vs. SV Mattersburg 1:1,2017-2018
1,1,Thorsten Mahrer,73,FC Admira Wacker,FC Admira Wacker vs. SV Mattersburg 1:1,2017-2018
1,0,Michael Cheukoua,5,SCR Altach,SCR Altach vs. SKN St. Pölten 1:3,2017-2018
1,1,Kwang-ryong Pak,24,SKN St. Pölten,SCR Altach vs. SKN St. Pölten 1:3,2017-2018
1,2,David Atanga,27,SKN St. Pölten,SCR Altach vs. SKN St. Pölten 1:3,2017-2018
1,3,Manuel Martić,74,SKN St. Pölten,SCR Altach vs. SKN St. Pölten 1:3,2017-2018
0,1,Patrick Farkas,4,RB Salzburg,Rapid Wien vs. RB Salzburg 1:4,2017-2018
0,2,Munas Dabbur,13,RB Salzburg,Rapid Wien vs. RB Salzburg 1:4,2017-2018
0,3,Fredrik Gulbrandsen,26,RB Salzburg,Rapid Wien vs. RB Salzburg 1:4,2017-2018
1,3,Veton Berisha,75,Rapid Wien,Rapid Wien vs. RB Salzburg 1:4,2017-2018
1,4,Munas Dabbur,82,RB Salzburg,Rapid Wien vs. RB Salzburg 1:4,2017-2018
1,0,Dominik Frieser,42,Wolfsberger AC,Wolfsberger AC vs. Austria Wien 2:1,2017-2018
2,0,Dominik Frieser,45,Wolfsberger AC,Wolfsberger AC vs. Austria Wien 2:1,2017-2018
2,1,Dominik Prokop,61,Austria Wien,Wolfsberger AC vs. Austria Wien 2:1,2017-2018
1,0,Robert Ljubičić,7,SKN St. Pölten,SKN St. Pölten vs. Austria Wien 2:0,2017-2018
2,0,David Atanga,67,SKN St. Pölten,SKN St. Pölten vs. Austria Wien 2:0,2017-2018
1,0,Joelinton,6,Rapid Wien,Rapid Wien vs. SCR Altach 4:1,2017-2018
2,0,Joelinton,14,Rapid Wien,Rapid Wien vs. SCR Altach 4:1,2017-2018
2,1,Adrian Grbić,45,SCR Altach,Rapid Wien vs. SCR Altach 4:1,2017-2018
3,1,Stefan Schwab,59,Rapid Wien,Rapid Wien vs. SCR Altach 4:1,2017-2018
4,1,Steffen Hofmann,73,Rapid Wien,Rapid Wien vs. SCR Altach 4:1,2017-2018
1,0,Deni Alar,49,Sturm Graz,Sturm Graz vs. FC Admira Wacker 2:0,2017-2018
2,0,Thorsten Röcher,76,Sturm Graz,Sturm Graz vs. FC Admira Wacker 2:0,2017-2018
1,0,Fredrik Gulbrandsen,90,RB Salzburg,RB Salzburg vs. SV Mattersburg 1:0,2017-2018
0,1,Dominik Frieser,27,Wolfsberger AC,LASK vs. Wolfsberger AC 1:3,2017-2018
0,2,Dominik Frieser,48,Wolfsberger AC,LASK vs. Wolfsberger AC 1:3,2017-2018
1,2,Victor Sá,71,LASK,LASK vs. Wolfsberger AC 1:3,2017-2018
1,3,Majeed Ashimeru,90,Wolfsberger AC,LASK vs. Wolfsberger AC 1:3,2017-2018
1,0,Christoph Monschein,29,Austria Wien,Austria Wien vs. RB Salzburg 4:0,2017-2018
2,0,Dominik Prokop,37,Austria Wien,Austria Wien vs. RB Salzburg 4:0,2017-2018
3,0,Patrizio Stronati,58,Austria Wien,Austria Wien vs. RB Salzburg 4:0,2017-2018
4,0,Dominik Fitz,85,Austria Wien,Austria Wien vs. RB Salzburg 4:0,2017-2018
NA,NA,NA,NA,NA,SCR Altach vs. Sturm Graz 0:0,2017-2018
NA,NA,NA,NA,NA,Wolfsberger AC vs. Rapid Wien 0:0,2017-2018
0,1,Daniel Schütz,32,SKN St. Pölten,FC Admira Wacker vs. SKN St. Pölten 0:2,2017-2018
0,2,Roope Riski,75,SKN St. Pölten,FC Admira Wacker vs. SKN St. Pölten 0:2,2017-2018
1,0,Markus Pink,39,SV Mattersburg,SV Mattersburg vs. LASK 2:1,2017-2018
2,0,Andreas Gruber,47,SV Mattersburg,SV Mattersburg vs. LASK 2:1,2017-2018
2,1,Victor Sá,72,LASK,SV Mattersburg vs. LASK 2:1,2017-2018
0,1,Zlatko Dedič,19,FC Wacker Innsbruck,Austria Wien vs. FC Wacker Innsbruck 2:1,2018-2019
1,1,Alexander Grünwald,38,Austria Wien,Austria Wien vs. FC Wacker Innsbruck 2:1,2018-2019
2,1,Alon Turgeman,52,Austria Wien,Austria Wien vs. FC Wacker Innsbruck 2:1,2018-2019
0,1,Anastasios Avlonitis,6,TSV Hartberg,Sturm Graz vs. TSV Hartberg 3:2,2018-2019
1,1,Lukas Spendlhofer,19,Sturm Graz,Sturm Graz vs. TSV Hartberg 3:2,2018-2019
2,1,Markus Pink,25,Sturm Graz,Sturm Graz vs. TSV Hartberg 3:2,2018-2019
2,2,Dario Tadić,47,TSV Hartberg,Sturm Graz vs. TSV Hartberg 3:2,2018-2019
3,2,Philipp Hosiner,82,Sturm Graz,Sturm Graz vs. TSV Hartberg 3:2,2018-2019
0,1,Daniel Kerschbaumer,20,SV Mattersburg,SCR Altach vs. SV Mattersburg 2:3,2018-2019
1,1,Hannes Aigner,26,SCR Altach,SCR Altach vs. SV Mattersburg 2:3,2018-2019
1,2,Alois Höller,52,SV Mattersburg,SCR Altach vs. SV Mattersburg 2:3,2018-2019
2,2,Hannes Aigner,65,SCR Altach,SCR Altach vs. SV Mattersburg 2:3,2018-2019
2,3,Marko Kvasina,70,SV Mattersburg,SCR Altach vs. SV Mattersburg 2:3,2018-2019
1,0,Kwang-ryong Pak,18,SKN St. Pölten,SKN St. Pölten vs. Wolfsberger AC 4:3,2018-2019
2,0,René Gartler,30,SKN St. Pölten,SKN St. Pölten vs. Wolfsberger AC 4:3,2018-2019
2,1,Marc Andre Schmerböck,31,Wolfsberger AC,SKN St. Pölten vs. Wolfsberger AC 4:3,2018-2019
2,2,Manfred Gollner,43,Wolfsberger AC,SKN St. Pölten vs. Wolfsberger AC 4:3,2018-2019
2,3,Christopher Wernitznig,59,Wolfsberger AC,SKN St. Pölten vs. Wolfsberger AC 4:3,2018-2019
3,3,René Gartler,88,SKN St. Pölten,SKN St. Pölten vs. Wolfsberger AC 4:3,2018-2019
4,3,Husein Balić,90,SKN St. Pölten,SKN St. Pölten vs. Wolfsberger AC 4:3,2018-2019
0,1,Thomas Murg,6,Rapid Wien,FC Admira Wacker vs. Rapid Wien 0:3,2018-2019
0,2,Andrei Ivan,23,Rapid Wien,FC Admira Wacker vs. Rapid Wien 0:3,2018-2019
0,3,Boli Bolingoli-Mbombo,44,Rapid Wien,FC Admira Wacker vs. Rapid Wien 0:3,2018-2019
1,0,Alexander Schlager,22,RB Salzburg,RB Salzburg vs. LASK 3:1,2018-2019
2,0,Munas Dabbur,31,RB Salzburg,RB Salzburg vs. LASK 3:1,2018-2019
3,0,Munas Dabbur,38,RB Salzburg,RB Salzburg vs. LASK 3:1,2018-2019
3,1,Maximilian Ullmann,69,LASK,RB Salzburg vs. LASK 3:1,2018-2019
1,0,Deni Alar,34,Rapid Wien,Rapid Wien vs. SCR Altach 1:1,2018-2019
1,1,Hannes Aigner,88,SCR Altach,Rapid Wien vs. SCR Altach 1:1,2018-2019
0,1,André Ramalho,90,RB Salzburg,SV Mattersburg vs. RB Salzburg 0:2,2018-2019
0,2,Munas Dabbur,90,RB Salzburg,SV Mattersburg vs. RB Salzburg 0:2,2018-2019
0,1,Lukas Grozurek,21,Sturm Graz,FC Wacker Innsbruck vs. Sturm Graz 2:3,2018-2019
0,2,Markus Pink,56,Sturm Graz,FC Wacker Innsbruck vs. Sturm Graz 2:3,2018-2019
0,3,Lukas Grozurek,60,Sturm Graz,FC Wacker Innsbruck vs. Sturm Graz 2:3,2018-2019
1,3,Martin Harrer,77,FC Wacker Innsbruck,FC Wacker Innsbruck vs. Sturm Graz 2:3,2018-2019
2,3,Martin Harrer,84,FC Wacker Innsbruck,FC Wacker Innsbruck vs. Sturm Graz 2:3,2018-2019
0,1,Stephan Zwierschitz,73,FC Admira Wacker,TSV Hartberg vs. FC Admira Wacker 0:1,2018-2019
NA,NA,NA,NA,NA,LASK vs. SKN St. Pölten 0:0,2018-2019
1,0,Michael Sollbauer,72,Wolfsberger AC,Wolfsberger AC vs. Austria Wien 1:0,2018-2019
1,0,Patson Daka,38,RB Salzburg,RB Salzburg vs. Austria Wien 2:0,2018-2019
2,0,Munas Dabbur,77,RB Salzburg,RB Salzburg vs. Austria Wien 2:0,2018-2019
0,1,Zlatko Dedič,21,FC Wacker Innsbruck,SCR Altach vs. FC Wacker Innsbruck 1:2,2018-2019
0,2,Martin Harrer,24,FC Wacker Innsbruck,SCR Altach vs. FC Wacker Innsbruck 1:2,2018-2019
