GH,GA,scorer,time,scoring,game,season
3,0,Norman Sylla,67,FCV Dender EH,FCV Dender EH vs. KSV Roeselare 3:1,2008-2009
3,1,Abdessalam Benjelloun,68,KSV Roeselare,FCV Dender EH vs. KSV Roeselare 3:1,2008-2009
1,0,Ivan Leko,5,Germinal Beerschot,Germinal Beerschot vs. Club Brugge KV 2:0,2008-2009
2,0,Ivan Leko,88,Germinal Beerschot,Germinal Beerschot vs. Club Brugge KV 2:0,2008-2009
1,0,Tom De Sutter,38,RSC Anderlecht,RSC Anderlecht vs. FCV Dender EH 4:0,2008-2009
2,0,Marcin Wasilewski,40,RSC Anderlecht,RSC Anderlecht vs. FCV Dender EH 4:0,2008-2009
3,0,Tom De Sutter,42,RSC Anderlecht,RSC Anderlecht vs. FCV Dender EH 4:0,2008-2009
4,0,Thomas Chatelle,76,RSC Anderlecht,RSC Anderlecht vs. FCV Dender EH 4:0,2008-2009
1,0,Christophe Grégoire,88,Sporting Charleroi,Sporting Charleroi vs. SV Zulte Waregem 1:0,2008-2009
0,1,Jaime Ruíz,1,KVC Westerlo,RAEC Mons vs. KVC Westerlo 0:2,2008-2009
0,2,Jaime Ruíz,90,KVC Westerlo,RAEC Mons vs. KVC Westerlo 0:2,2008-2009
1,0,Mario Carević,39,Sporting Lokeren,Sporting Lokeren vs. Excelsior Mouscron 3:0,2008-2009
2,0,Dawid Janczyk,62,Sporting Lokeren,Sporting Lokeren vs. Excelsior Mouscron 3:0,2008-2009
3,0,Mario Carević,67,Sporting Lokeren,Sporting Lokeren vs. Excelsior Mouscron 3:0,2008-2009
1,0,Istvan Bakx,8,KV Kortrijk,KV Kortrijk vs. AFC Tubize 2:2,2008-2009
1,1,Jérémy Perbet,23,AFC Tubize,KV Kortrijk vs. AFC Tubize 2:2,2008-2009
2,1,Elimane Coulibaly,25,KV Kortrijk,KV Kortrijk vs. AFC Tubize 2:2,2008-2009
2,2,Jusuf Dajić,78,AFC Tubize,KV Kortrijk vs. AFC Tubize 2:2,2008-2009
1,0,Steven Defour,12,Standard Liège,Standard Liège vs. KV Mechelen 4:1,2008-2009
2,0,Milan Jovanović,20,Standard Liège,Standard Liège vs. KV Mechelen 4:1,2008-2009
3,0,Christian Benteke,29,Standard Liège,Standard Liège vs. KV Mechelen 4:1,2008-2009
4,0,Milan Jovanović,36,Standard Liège,Standard Liège vs. KV Mechelen 4:1,2008-2009
4,1,Tomislav Mikulić,77,KV Mechelen,Standard Liège vs. KV Mechelen 4:1,2008-2009
0,1,Mbaye Leye,41,KAA Gent,KSV Roeselare vs. KAA Gent 1:3,2008-2009
1,1,Sherjill MacDonald,56,KSV Roeselare,KSV Roeselare vs. KAA Gent 1:3,2008-2009
1,2,Tim Smolders,81,KAA Gent,KSV Roeselare vs. KAA Gent 1:3,2008-2009
1,3,Bryan Ruiz,89,KAA Gent,KSV Roeselare vs. KAA Gent 1:3,2008-2009
1,0,Frederik Boi,15,Cercle Brugge,Cercle Brugge vs. KRC Genk 1:2,2008-2009
1,1,Tom De Mul,47,KRC Genk,Cercle Brugge vs. KRC Genk 1:2,2008-2009
1,2,Anele Ngcongca,71,KRC Genk,Cercle Brugge vs. KRC Genk 1:2,2008-2009
0,1,Dawid Janczyk,11,Sporting Lokeren,Club Brugge KV vs. Sporting Lokeren 2:3,2008-2009
0,2,Killian Overmeire,37,Sporting Lokeren,Club Brugge KV vs. Sporting Lokeren 2:3,2008-2009
0,3,Stijn De Wilde,70,Sporting Lokeren,Club Brugge KV vs. Sporting Lokeren 2:3,2008-2009
1,3,Joseph Akpala,72,Club Brugge KV,Club Brugge KV vs. Sporting Lokeren 2:3,2008-2009
2,3,Mohamed Dahmane,80,Club Brugge KV,Club Brugge KV vs. Sporting Lokeren 2:3,2008-2009
1,0,Bryan Ruiz,22,KAA Gent,KAA Gent vs. Cercle Brugge 2:1,2008-2009
1,1,Tony Sergeant,30,Cercle Brugge,KAA Gent vs. Cercle Brugge 2:1,2008-2009
2,1,Mbaye Leye,61,KAA Gent,KAA Gent vs. Cercle Brugge 2:1,2008-2009
NA,NA,NA,NA,NA,SV Zulte Waregem vs. Standard Liège 0:0,2008-2009
NA,NA,NA,NA,NA,FCV Dender EH vs. RAEC Mons 0:0,2008-2009
1,0,Walter Baseggio,32,Excelsior Mouscron,Excelsior Mouscron vs. Germinal Beerschot 3:1,2008-2009
1,1,Ivan Leko,38,Germinal Beerschot,Excelsior Mouscron vs. Germinal Beerschot 3:1,2008-2009
2,1,Jaycee John Okwunwanne,56,Excelsior Mouscron,Excelsior Mouscron vs. Germinal Beerschot 3:1,2008-2009
3,1,Bassalia Sakanoko,82,Excelsior Mouscron,Excelsior Mouscron vs. Germinal Beerschot 3:1,2008-2009
0,1,Majid Oulmers,19,Sporting Charleroi,KV Mechelen vs. Sporting Charleroi 2:1,2008-2009
1,1,Björn Vleminckx,56,KV Mechelen,KV Mechelen vs. Sporting Charleroi 2:1,2008-2009
2,1,Björn Vleminckx,74,KV Mechelen,KV Mechelen vs. Sporting Charleroi 2:1,2008-2009
1,0,Obiora Odita,73,KVC Westerlo,KVC Westerlo vs. KSV Roeselare 1:0,2008-2009
0,1,Istvan Bakx,51,KV Kortrijk,KRC Genk vs. KV Kortrijk 0:1,2008-2009
1,0,Grégory Dufer,82,AFC Tubize,AFC Tubize vs. RSC Anderlecht 1:1,2008-2009
1,1,Marcin Wasilewski,90,RSC Anderlecht,AFC Tubize vs. RSC Anderlecht 1:1,2008-2009
1,0,Faris Haroun,7,Germinal Beerschot,Germinal Beerschot vs. KV Mechelen 3:1,2008-2009
2,0,Tosin Dosunmu,59,Germinal Beerschot,Germinal Beerschot vs. KV Mechelen 3:1,2008-2009
2,1,Giuseppe Rossini,70,KV Mechelen,Germinal Beerschot vs. KV Mechelen 3:1,2008-2009
3,1,Henri Munyaneza,87,Germinal Beerschot,Germinal Beerschot vs. KV Mechelen 3:1,2008-2009
0,1,Kevin Roelandts,37,SV Zulte Waregem,Excelsior Mouscron vs. SV Zulte Waregem 0:2,2008-2009
0,2,Ludwin Van Nieuwenhuyze,40,SV Zulte Waregem,Excelsior Mouscron vs. SV Zulte Waregem 0:2,2008-2009
1,0,Milan Jovanović,38,Standard Liège,Standard Liège vs. Club Brugge KV 2:0,2008-2009
2,0,Oguchi Onyewu,74,Standard Liège,Standard Liège vs. Club Brugge KV 2:0,2008-2009
1,0,Christophe Grégoire,51,Sporting Charleroi,Sporting Charleroi vs. KRC Genk 3:0,2008-2009
2,0,Cyril Théréau,59,Sporting Charleroi,Sporting Charleroi vs. KRC Genk 3:0,2008-2009
3,0,Geoffrey Mujangi Bia,82,Sporting Charleroi,Sporting Charleroi vs. KRC Genk 3:0,2008-2009
0,1,Valeriy Sorokin,32,AFC Tubize,RAEC Mons vs. AFC Tubize 1:1,2008-2009
1,1,Fadel Brahami,55,RAEC Mons,RAEC Mons vs. AFC Tubize 1:1,2008-2009
1,0,Moubarak Boussoufa,13,RSC Anderlecht,RSC Anderlecht vs. KSV Roeselare 3:1,2008-2009
2,0,Jelle Van Damme,49,RSC Anderlecht,RSC Anderlecht vs. KSV Roeselare 3:1,2008-2009
3,0,Lucas Biglia,64,RSC Anderlecht,RSC Anderlecht vs. KSV Roeselare 3:1,2008-2009
3,1,Mahamadou Dissa,70,KSV Roeselare,RSC Anderlecht vs. KSV Roeselare 3:1,2008-2009
1,0,Stijn De Smet,10,Cercle Brugge,Cercle Brugge vs. KVC Westerlo 2:1,2008-2009
1,1,Jaime Ruíz,45,KVC Westerlo,Cercle Brugge vs. KVC Westerlo 2:1,2008-2009
2,1,Tony Sergeant,90,Cercle Brugge,Cercle Brugge vs. KVC Westerlo 2:1,2008-2009
0,1,Siebe Blondelle,27,FCV Dender EH,Sporting Lokeren vs. FCV Dender EH 0:2,2008-2009
0,2,Sulejman Smajić,82,FCV Dender EH,Sporting Lokeren vs. FCV Dender EH 0:2,2008-2009
0,1,Bryan Ruiz,18,KAA Gent,KV Kortrijk vs. KAA Gent 0:2,2008-2009
0,2,Adnan Čustović,74,KAA Gent,KV Kortrijk vs. KAA Gent 0:2,2008-2009
1,0,Giuseppe Rossini,61,KV Mechelen,KV Mechelen vs. Sporting Lokeren 3:0,2008-2009
2,0,Wouter Vrancken,62,KV Mechelen,KV Mechelen vs. Sporting Lokeren 3:0,2008-2009
3,0,Koen Persoons,65,KV Mechelen,KV Mechelen vs. Sporting Lokeren 3:0,2008-2009
0,1,Axel Witsel,45,Standard Liège,KAA Gent vs. Standard Liège 0:1,2008-2009
0,1,Moubarak Boussoufa,41,RSC Anderlecht,KRC Genk vs. RSC Anderlecht 0:2,2008-2009
0,2,Marcin Wasilewski,59,RSC Anderlecht,KRC Genk vs. RSC Anderlecht 0:2,2008-2009
1,0,Kevin Roelandts,24,SV Zulte Waregem,SV Zulte Waregem vs. RAEC Mons 3:0,2008-2009
2,0,Kevin Roelandts,72,SV Zulte Waregem,SV Zulte Waregem vs. RAEC Mons 3:0,2008-2009
3,0,Nfor Webnje,90,SV Zulte Waregem,SV Zulte Waregem vs. RAEC Mons 3:0,2008-2009
1,0,Vittorio Villano,76,AFC Tubize,AFC Tubize vs. Germinal Beerschot 1:0,2008-2009
0,1,Jimmy Hempte,29,KV Kortrijk,KVC Westerlo vs. KV Kortrijk 1:3,2008-2009
1,1,Jaime Ruíz,59,KVC Westerlo,KVC Westerlo vs. KV Kortrijk 1:3,2008-2009
1,2,Willian Xavier,60,KV Kortrijk,KVC Westerlo vs. KV Kortrijk 1:3,2008-2009
1,3,Cheikhou Kouyaté,66,KV Kortrijk,KVC Westerlo vs. KV Kortrijk 1:3,2008-2009
1,0,Nabil Dirar,18,Club Brugge KV,Club Brugge KV vs. Excelsior Mouscron 4:1,2008-2009
1,1,Romain Haghedooren,29,Excelsior Mouscron,Club Brugge KV vs. Excelsior Mouscron 4:1,2008-2009
2,1,Mohamed Dahmane,30,Club Brugge KV,Club Brugge KV vs. Excelsior Mouscron 4:1,2008-2009
3,1,Joseph Akpala,43,Club Brugge KV,Club Brugge KV vs. Excelsior Mouscron 4:1,2008-2009
4,1,Jeroen Simaeys,55,Club Brugge KV,Club Brugge KV vs. Excelsior Mouscron 4:1,2008-2009
1,0,Sekou Ouattara,42,KSV Roeselare,KSV Roeselare vs. Cercle Brugge 1:2,2008-2009
1,1,Frederik Boi,80,Cercle Brugge,KSV Roeselare vs. Cercle Brugge 1:2,2008-2009
1,2,Honour Gombami,90,Cercle Brugge,KSV Roeselare vs. Cercle Brugge 1:2,2008-2009
0,1,Cyril Théréau,36,Sporting Charleroi,FCV Dender EH vs. Sporting Charleroi 1:2,2008-2009
0,2,Mahamadou Habibou,83,Sporting Charleroi,FCV Dender EH vs. Sporting Charleroi 1:2,2008-2009
1,2,Bart Van Den Eede,90,FCV Dender EH,FCV Dender EH vs. Sporting Charleroi 1:2,2008-2009
1,0,Jonathan Legear,52,RSC Anderlecht,RSC Anderlecht vs. Standard Liège 1:1,NA
1,1,Dieumerci Mbokani,60,Standard Liège,RSC Anderlecht vs. Standard Liège 1:1,NA
1,0,Axel Witsel,40,Standard Liège,"Standard Liège vs. RSC Anderlecht 1:0 

(Hinspiel 1:1)",NA
0,1,Cephas Chimedza,24,Sint-Truidense VV,Standard Liège vs. Sint-Truidense VV 2:2,2009-2010
1,1,Igor de Camargo,38,Standard Liège,Standard Liège vs. Sint-Truidense VV 2:2,2009-2010
2,1,Igor de Camargo,55,Standard Liège,Standard Liège vs. Sint-Truidense VV 2:2,2009-2010
2,2,Vincent Euvrard,74,Sint-Truidense VV,Standard Liège vs. Sint-Truidense VV 2:2,2009-2010
0,1,Jaycee John Okwunwanne,5,Excelsior Mouscron,KRC Genk vs. Excelsior Mouscron 1:2 annull.,2009-2010
0,2,Jaycee John Okwunwanne,78,Excelsior Mouscron,KRC Genk vs. Excelsior Mouscron 1:2 annull.,2009-2010
1,2,João Carlos,90,KRC Genk,KRC Genk vs. Excelsior Mouscron 1:2 annull.,2009-2010
1,0,Sulejman Smajić,11,Sporting Lokeren,Sporting Lokeren vs. SV Zulte Waregem 1:1,2009-2010
1,1,Stijn Meert,86,SV Zulte Waregem,Sporting Lokeren vs. SV Zulte Waregem 1:1,2009-2010
0,1,Moubarak Boussoufa,6,RSC Anderlecht,KV Kortrijk vs. RSC Anderlecht 0:2,2009-2010
0,2,Marcin Wasilewski,71,RSC Anderlecht,KV Kortrijk vs. RSC Anderlecht 0:2,2009-2010
1,0,Aloys Nong,16,KV Mechelen,KV Mechelen vs. KVC Westerlo 4:1,2009-2010
2,0,David Destorme,29,KV Mechelen,KV Mechelen vs. KVC Westerlo 4:1,2009-2010
3,0,Julien Gorius,69,KV Mechelen,KV Mechelen vs. KVC Westerlo 4:1,2009-2010
4,0,David Destorme,75,KV Mechelen,KV Mechelen vs. KVC Westerlo 4:1,2009-2010
4,1,Bertin Tomou,87,KVC Westerlo,KV Mechelen vs. KVC Westerlo 4:1,2009-2010
1,0,Mahamadou Dissa,83,KSV Roeselare,KSV Roeselare vs. Germinal Beerschot 1:1,2009-2010
1,1,Daniel Cruz,90,Germinal Beerschot,KSV Roeselare vs. Germinal Beerschot 1:1,2009-2010
0,1,Vadis Odjidja-Ofoe,5,Club Brugge KV,Sporting Charleroi vs. Club Brugge KV 1:2,2009-2010
1,1,Cyril Théréau,28,Sporting Charleroi,Sporting Charleroi vs. Club Brugge KV 1:2,2009-2010
1,2,Joseph Akpala,38,Club Brugge KV,Sporting Charleroi vs. Club Brugge KV 1:2,2009-2010
1,0,Dominic Foley,6,Cercle Brugge,Cercle Brugge vs. KAA Gent 1:3,2009-2010
1,1,Zlatan Ljubijankić,46,KAA Gent,Cercle Brugge vs. KAA Gent 1:3,2009-2010
1,2,Stijn De Smet,59,KAA Gent,Cercle Brugge vs. KAA Gent 1:3,2009-2010
1,3,Miloš Marić,79,KAA Gent,Cercle Brugge vs. KAA Gent 1:3,2009-2010
1,0,Bart Goor,71,Germinal Beerschot,Germinal Beerschot vs. Standard Liège 1:1,2009-2010
1,1,Milan Jovanović,77,Standard Liège,Germinal Beerschot vs. Standard Liège 1:1,2009-2010
1,0,Matías Suárez,12,RSC Anderlecht,RSC Anderlecht vs. Cercle Brugge 3:2,2009-2010
1,1,Anthony Portier,28,Cercle Brugge,RSC Anderlecht vs. Cercle Brugge 3:2,2009-2010
2,1,Frederik Boi,43,RSC Anderlecht,RSC Anderlecht vs. Cercle Brugge 3:2,2009-2010
3,1,Moubarak Boussoufa,62,RSC Anderlecht,RSC Anderlecht vs. Cercle Brugge 3:2,2009-2010
3,2,Thomas Buffel,73,Cercle Brugge,RSC Anderlecht vs. Cercle Brugge 3:2,2009-2010
NA,NA,NA,NA,NA,Sint-Truidense VV vs. Sporting Charleroi 0:0,2009-2010
0,1,Dániel Tőzsér,13,KRC Genk,SV Zulte Waregem vs. KRC Genk 2:2,2009-2010
1,1,Karel D'Haene,22,SV Zulte Waregem,SV Zulte Waregem vs. KRC Genk 2:2,2009-2010
2,1,Teddy Chevalier,49,SV Zulte Waregem,SV Zulte Waregem vs. KRC Genk 2:2,2009-2010
2,2,Dániel Tőzsér,75,KRC Genk,SV Zulte Waregem vs. KRC Genk 2:2,2009-2010
NA,NA,NA,NA,NA,Excelsior Mouscron vs. KSV Roeselare 0:0 annull.,2009-2010
0,1,Karim Belhocine,14,KV Kortrijk,KVC Westerlo vs. KV Kortrijk 1:1,2009-2010
1,1,Bertin Tomou,45,KVC Westerlo,KVC Westerlo vs. KV Kortrijk 1:1,2009-2010
0,1,David Destorme,56,KV Mechelen,KAA Gent vs. KV Mechelen 2:1,2009-2010
1,1,Randall Azofeifa,62,KAA Gent,KAA Gent vs. KV Mechelen 2:1,2009-2010
2,1,Randall Azofeifa,77,KAA Gent,KAA Gent vs. KV Mechelen 2:1,2009-2010
1,0,Karel Geraerts,89,Club Brugge KV,Club Brugge KV vs. Sporting Lokeren 2:0,2009-2010
2,0,Daniel Chávez,90,Club Brugge KV,Club Brugge KV vs. Sporting Lokeren 2:0,2009-2010
1,0,Jelle Van Damme,28,RSC Anderlecht,RSC Anderlecht vs. KVC Westerlo 3:0,2009-2010
2,0,Matías Suárez,45,RSC Anderlecht,RSC Anderlecht vs. KVC Westerlo 3:0,2009-2010
3,0,Moubarak Boussoufa,71,RSC Anderlecht,RSC Anderlecht vs. KVC Westerlo 3:0,2009-2010
1,0,Moussa Koita,7,KRC Genk,KRC Genk vs. KAA Gent 1:1,2009-2010
1,1,Zlatan Ljubijankić,52,KAA Gent,KRC Genk vs. KAA Gent 1:1,2009-2010
0,1,Teddy Chevalier,19,SV Zulte Waregem,Cercle Brugge vs. SV Zulte Waregem 2:2,2009-2010
0,2,Franck Berrier,64,SV Zulte Waregem,Cercle Brugge vs. SV Zulte Waregem 2:2,2009-2010
1,2,Oleg Iachtchouk,73,Cercle Brugge,Cercle Brugge vs. SV Zulte Waregem 2:2,2009-2010
2,2,Dominic Foley,90,Cercle Brugge,Cercle Brugge vs. SV Zulte Waregem 2:2,2009-2010
0,1,Ibrahima Sidibé,53,Sint-Truidense VV,Sporting Lokeren vs. Sint-Truidense VV 1:2,2009-2010
1,1,Marcel M'Bayo,67,Sporting Lokeren,Sporting Lokeren vs. Sint-Truidense VV 1:2,2009-2010
1,2,Cephas Chimedza,82,Sint-Truidense VV,Sporting Lokeren vs. Sint-Truidense VV 1:2,2009-2010
1,0,Jonas Ivens,43,KV Mechelen,KV Mechelen vs. Club Brugge KV 2:1,2009-2010
1,1,Joseph Akpala,47,Club Brugge KV,KV Mechelen vs. Club Brugge KV 2:1,2009-2010
2,1,Julien Gorius,52,KV Mechelen,KV Mechelen vs. Club Brugge KV 2:1,2009-2010
0,1,Milan Jovanović,20,Standard Liège,KSV Roeselare vs. Standard Liège 1:5,2009-2010
1,1,Samir el Gaaouiri,23,KSV Roeselare,KSV Roeselare vs. Standard Liège 1:5,2009-2010
1,2,Mehdi Carcela-González,33,Standard Liège,KSV Roeselare vs. Standard Liège 1:5,2009-2010
1,3,Dieumerci Mbokani,44,Standard Liège,KSV Roeselare vs. Standard Liège 1:5,2009-2010
1,4,Milan Jovanović,53,Standard Liège,KSV Roeselare vs. Standard Liège 1:5,2009-2010
1,5,Milan Jovanović,69,Standard Liège,KSV Roeselare vs. Standard Liège 1:5,2009-2010
0,1,Jaycee John Okwunwanne,48,Excelsior Mouscron,KV Kortrijk vs. Excelsior Mouscron 2:2 annull.,2009-2010
1,1,Leon Benko,69,KV Kortrijk,KV Kortrijk vs. Excelsior Mouscron 2:2 annull.,2009-2010
2,1,Karim Belhocine,73,KV Kortrijk,KV Kortrijk vs. Excelsior Mouscron 2:2 annull.,2009-2010
2,2,Jaycee John Okwunwanne,90,Excelsior Mouscron,KV Kortrijk vs. Excelsior Mouscron 2:2 annull.,2009-2010
1,0,Cyril Théréau,90,Sporting Charleroi,Sporting Charleroi vs. Germinal Beerschot 1:0,2009-2010
1,0,Milan Jovanović,22,Standard Liège,Standard Liège vs. Sporting Charleroi 1:1,2009-2010
1,1,Mahamadou Habibou,30,Sporting Charleroi,Standard Liège vs. Sporting Charleroi 1:1,2009-2010
0,1,Samir el Gaaouiri,61,KSV Roeselare,Sint-Truidense VV vs. KSV Roeselare 2:1,2009-2010
1,1,Jonathan Wilmet,66,Sint-Truidense VV,Sint-Truidense VV vs. KSV Roeselare 2:1,2009-2010
2,1,Ibrahima Sidibé,73,Sint-Truidense VV,Sint-Truidense VV vs. KSV Roeselare 2:1,2009-2010
0,1,Moubarak Boussoufa,44,RSC Anderlecht,SV Zulte Waregem vs. RSC Anderlecht 0:2,2009-2010
0,2,Romelu Lukaku,86,RSC Anderlecht,SV Zulte Waregem vs. RSC Anderlecht 0:2,2009-2010
1,0,Adnan Čustović,5,KAA Gent,KAA Gent vs. Sporting Lokeren 4:1,2009-2010
2,0,Stef Wils,51,KAA Gent,KAA Gent vs. Sporting Lokeren 4:1,2009-2010
2,1,Mario Carević,58,Sporting Lokeren,KAA Gent vs. Sporting Lokeren 4:1,2009-2010
3,1,Adnan Čustović,71,KAA Gent,KAA Gent vs. Sporting Lokeren 4:1,2009-2010
4,1,Christophe Lepoint,89,KAA Gent,KAA Gent vs. Sporting Lokeren 4:1,2009-2010
0,1,Dominic Foley,37,Cercle Brugge,Excelsior Mouscron vs. Cercle Brugge 0:1 annull.,2009-2010
0,1,Julien Gorius,8,KV Mechelen,Germinal Beerschot vs. KV Mechelen 1:3,2009-2010
1,1,Sanharib Malki,12,Germinal Beerschot,Germinal Beerschot vs. KV Mechelen 1:3,2009-2010
1,2,Aloys Nong,45,KV Mechelen,Germinal Beerschot vs. KV Mechelen 1:3,2009-2010
1,3,Abdul-Yakuni Iddi,90,KV Mechelen,Germinal Beerschot vs. KV Mechelen 1:3,2009-2010
0,1,Ebrahima Ibou,21,KV Kortrijk,Club Brugge KV vs. KV Kortrijk 2:2,2009-2010
0,2,Ebrahima Ibou,39,KV Kortrijk,Club Brugge KV vs. KV Kortrijk 2:2,2009-2010
1,2,Joseph Akpala,41,Club Brugge KV,Club Brugge KV vs. KV Kortrijk 2:2,2009-2010
2,2,Vadis Odjidja-Ofoe,64,Club Brugge KV,Club Brugge KV vs. KV Kortrijk 2:2,2009-2010
0,1,Fabien Camus,69,KRC Genk,KVC Westerlo vs. KRC Genk 0:1,2009-2010
0,1,Franck Berrier,54,SV Zulte Waregem,KVC Westerlo vs. SV Zulte Waregem 1:2,2009-2010
1,1,Rachid Farssi,71,KVC Westerlo,KVC Westerlo vs. SV Zulte Waregem 1:2,2009-2010
1,2,Nfor Webnje,90,SV Zulte Waregem,KVC Westerlo vs. SV Zulte Waregem 1:2,2009-2010
1,0,Dawid Janczyk,26,Sporting Lokeren,Sporting Lokeren vs. Excelsior Mouscron 4:1 annull.,2009-2010
2,0,Sulejman Smajić,32,Sporting Lokeren,Sporting Lokeren vs. Excelsior Mouscron 4:1 annull.,2009-2010
3,0,Sulejman Smajić,43,Sporting Lokeren,Sporting Lokeren vs. Excelsior Mouscron 4:1 annull.,2009-2010
4,0,Tomo Šokota,51,Sporting Lokeren,Sporting Lokeren vs. Excelsior Mouscron 4:1 annull.,2009-2010
4,1,Robert Maah,75,Excelsior Mouscron,Sporting Lokeren vs. Excelsior Mouscron 4:1 annull.,2009-2010
1,0,Leon Benko,48,KV Kortrijk,KV Kortrijk vs. KAA Gent 1:0,2009-2010
0,1,Jonathan Wilmet,67,Sint-Truidense VV,KV Mechelen vs. Sint-Truidense VV 0:2,2009-2010
0,2,Ibrahima Sidibé,81,Sint-Truidense VV,KV Mechelen vs. Sint-Truidense VV 0:2,2009-2010
0,1,Cyril Théréau,22,Sporting Charleroi,KSV Roeselare vs. Sporting Charleroi 1:3,2009-2010
0,2,Cyril Théréau,25,Sporting Charleroi,KSV Roeselare vs. Sporting Charleroi 1:3,2009-2010
0,3,Mahamadou Habibou,32,Sporting Charleroi,KSV Roeselare vs. Sporting Charleroi 1:3,2009-2010
1,3,Samir el Gaaouiri,41,KSV Roeselare,KSV Roeselare vs. Sporting Charleroi 1:3,2009-2010
0,1,Faris Haroun,38,Germinal Beerschot,KRC Genk vs. Germinal Beerschot 1:1,2009-2010
1,1,Marvin Ogunjimi,49,KRC Genk,KRC Genk vs. Germinal Beerschot 1:1,2009-2010
1,0,Oleg Iachtchouk,2,Cercle Brugge,Cercle Brugge vs. Club Brugge KV 2:3,2009-2010
2,0,Thomas Buffel,10,Cercle Brugge,Cercle Brugge vs. Club Brugge KV 2:3,2009-2010
2,1,Wesley Sonck,15,Club Brugge KV,Cercle Brugge vs. Club Brugge KV 2:3,2009-2010
2,2,Joseph Akpala,66,Club Brugge KV,Cercle Brugge vs. Club Brugge KV 2:3,2009-2010
2,3,Wesley Sonck,77,Club Brugge KV,Cercle Brugge vs. Club Brugge KV 2:3,2009-2010
0,1,Dieumerci Mbokani,36,Standard Liège,RSC Anderlecht vs. Standard Liège 1:1,2009-2010
1,1,Guillaume Gillet,42,RSC Anderlecht,RSC Anderlecht vs. Standard Liège 1:1,2009-2010
1,0,Cephas Chimedza,8,Sint-Truidense VV,Sint-Truidense VV vs. RSC Anderlecht 2:1,2009-2010
2,0,Ibrahima Sidibé,9,Sint-Truidense VV,Sint-Truidense VV vs. RSC Anderlecht 2:1,2009-2010
2,1,Roland Juhász,84,RSC Anderlecht,Sint-Truidense VV vs. RSC Anderlecht 2:1,2009-2010
1,0,Mehdi Carcela-González,57,Standard Liège,Standard Liège vs. KV Mechelen 3:0,2009-2010
2,0,Mehdi Carcela-González,60,Standard Liège,Standard Liège vs. KV Mechelen 3:0,2009-2010
3,0,Eliaquim Mangala,68,Standard Liège,Standard Liège vs. KV Mechelen 3:0,2009-2010
0,1,Leon Benko,14,KV Kortrijk,SV Zulte Waregem vs. KV Kortrijk 0:2,2009-2010
0,2,Christian Benteke,76,KV Kortrijk,SV Zulte Waregem vs. KV Kortrijk 0:2,2009-2010
0,1,Sergiy Serebrennikov,15,Cercle Brugge,Sporting Charleroi vs. Cercle Brugge 0:4,2009-2010
0,2,Oleg Iachtchouk,45,Cercle Brugge,Sporting Charleroi vs. Cercle Brugge 0:4,2009-2010
0,3,Jelle Vossen,81,Cercle Brugge,Sporting Charleroi vs. Cercle Brugge 0:4,2009-2010
0,4,Jelle Vossen,87,Cercle Brugge,Sporting Charleroi vs. Cercle Brugge 0:4,2009-2010
1,0,Randall Azofeifa,37,KAA Gent,KAA Gent vs. KSV Roeselare 5:1,2009-2010
2,0,Mbaye Leye,58,KAA Gent,KAA Gent vs. KSV Roeselare 5:1,2009-2010
3,0,Zlatan Ljubijankić,71,KAA Gent,KAA Gent vs. KSV Roeselare 5:1,2009-2010
4,0,Stijn De Smet,75,KAA Gent,KAA Gent vs. KSV Roeselare 5:1,2009-2010
5,0,Mbaye Leye,79,KAA Gent,KAA Gent vs. KSV Roeselare 5:1,2009-2010
5,1,Bjarni Viðarsson,90,KSV Roeselare,KAA Gent vs. KSV Roeselare 5:1,2009-2010
0,1,Adnan Mravac,69,KVC Westerlo,Excelsior Mouscron vs. KVC Westerlo 0:1 annull.,2009-2010
1,0,Bavon Tshibuabua,13,Germinal Beerschot,Germinal Beerschot vs. Sporting Lokeren 2:1,2009-2010
1,1,Dawid Janczyk,21,Sporting Lokeren,Germinal Beerschot vs. Sporting Lokeren 2:1,2009-2010
2,1,Faris Haroun,53,Germinal Beerschot,Germinal Beerschot vs. Sporting Lokeren 2:1,2009-2010
0,1,Thomas Buffel,19,KRC Genk,Club Brugge KV vs. KRC Genk 1:1,2009-2010
1,1,Ivan Perišić,45,Club Brugge KV,Club Brugge KV vs. KRC Genk 1:1,2009-2010
1,0,Dániel Tőzsér,31,KRC Genk,KRC Genk vs. Sporting Charleroi 1:2,2009-2010
1,1,Gregory Christ,44,Sporting Charleroi,KRC Genk vs. Sporting Charleroi 1:2,2009-2010
1,2,Geoffrey Mujangi Bia,89,Sporting Charleroi,KRC Genk vs. Sporting Charleroi 1:2,2009-2010
1,0,Cris Makiese,6,SV Zulte Waregem,SV Zulte Waregem vs. Excelsior Mouscron 3:1 annull.,2009-2010
1,1,Maxime Lestienne,8,Excelsior Mouscron,SV Zulte Waregem vs. Excelsior Mouscron 3:1 annull.,2009-2010
2,1,Berat Sadik,84,SV Zulte Waregem,SV Zulte Waregem vs. Excelsior Mouscron 3:1 annull.,2009-2010
3,1,Cris Makiese,88,SV Zulte Waregem,SV Zulte Waregem vs. Excelsior Mouscron 3:1 annull.,2009-2010
0,1,Sherjill MacDonald,30,Germinal Beerschot,Cercle Brugge vs. Germinal Beerschot 1:2,2009-2010
0,2,Faris Haroun,51,Germinal Beerschot,Cercle Brugge vs. Germinal Beerschot 1:2,2009-2010
