GH,GA,scorer,time,scoring,game,season
3,0,Galeno,69,FC Porto,FC Porto vs. Moreirense FC 5:0,2023-2024
4,0,Wendell,72,FC Porto,FC Porto vs. Moreirense FC 5:0,2023-2024
5,0,Alan Varela,83,FC Porto,FC Porto vs. Moreirense FC 5:0,2023-2024
0,1,Murilo,42,Gil Vicente,Portimonense SC vs. Gil Vicente 0:2,2023-2024
0,2,Félix Correia,81,Gil Vicente,Portimonense SC vs. Gil Vicente 0:2,2023-2024
NA,NA,NA,NA,NA,GD Chaves vs. Rio Ave FC 0:0,2023-2024
1,0,Nuno Santos,14,Vitória Guimarães,Vitória Guimarães vs. Estrela Amadora 3:0,2023-2024
2,0,Jota Silva,79,Vitória Guimarães,Vitória Guimarães vs. Estrela Amadora 3:0,2023-2024
3,0,André Silva,88,Vitória Guimarães,Vitória Guimarães vs. Estrela Amadora 3:0,2023-2024
0,1,Hélio Varela,18,Portimonense SC,Boavista vs. Portimonense SC 1:4,2023-2024
0,2,Sylvester Jasper,25,Portimonense SC,Boavista vs. Portimonense SC 1:4,2023-2024
0,3,Carlinhos,35,Portimonense SC,Boavista vs. Portimonense SC 1:4,2023-2024
1,3,Gaïus Makouta,68,Boavista,Boavista vs. Portimonense SC 1:4,2023-2024
1,4,Luan +5,90,Portimonense SC,Boavista vs. Portimonense SC 1:4,2023-2024
1,0,Maracás,82,Moreirense FC,Moreirense FC vs. FC Famalicão 1:0,2023-2024
0,1,Evanilson,35,FC Porto,SC Farense vs. FC Porto 1:3,2023-2024
0,2,Alan Varela,41,FC Porto,SC Farense vs. FC Porto 1:3,2023-2024
1,2,Bruno Duarte,59,SC Farense,SC Farense vs. FC Porto 1:3,2023-2024
1,3,Evanilson,76,FC Porto,SC Farense vs. FC Porto 1:3,2023-2024
1,0,Rafa Mújica,11,FC Arouca,FC Arouca vs. FC Vizela 5:0,2023-2024
2,0,Cristo,17,FC Arouca,FC Arouca vs. FC Vizela 5:0,2023-2024
3,0,Matheus Pereira,50,FC Arouca,FC Arouca vs. FC Vizela 5:0,2023-2024
4,0,Rafa Mújica,86,FC Arouca,FC Arouca vs. FC Vizela 5:0,2023-2024
5,0,Cristo +2,90,FC Arouca,FC Arouca vs. FC Vizela 5:0,2023-2024
1,0,Maxime Dominguez,85,Gil Vicente,Gil Vicente vs. Vitória Guimarães 1:0,2023-2024
1,0,Léo Jabá,28,Estrela Amadora,Estrela Amadora vs. SL Benfica 1:4,2023-2024
1,1,Arthur Cabral,44,SL Benfica,Estrela Amadora vs. SL Benfica 1:4,2023-2024
1,2,Rafa Silva +1,45,SL Benfica,Estrela Amadora vs. SL Benfica 1:4,2023-2024
1,3,Nicolás Otamendi,52,SL Benfica,Estrela Amadora vs. SL Benfica 1:4,2023-2024
1,4,Marcos Leonardo +3,90,SL Benfica,Estrela Amadora vs. SL Benfica 1:4,2023-2024
1,0,Sebastián Coates,14,Sporting CP,Sporting CP vs. Casa Pia AC 8:0,2023-2024
2,0,Viktor Gyökeres,23,Sporting CP,Sporting CP vs. Casa Pia AC 8:0,2023-2024
3,0,Pedro Gonçalves,25,Sporting CP,Sporting CP vs. Casa Pia AC 8:0,2023-2024
4,0,Viktor Gyökeres,32,Sporting CP,Sporting CP vs. Casa Pia AC 8:0,2023-2024
5,0,Trincão,43,Sporting CP,Sporting CP vs. Casa Pia AC 8:0,2023-2024
6,0,Geny Catamo,64,Sporting CP,Sporting CP vs. Casa Pia AC 8:0,2023-2024
7,0,Sebastián Coates,81,Sporting CP,Sporting CP vs. Casa Pia AC 8:0,2023-2024
8,0,Trincão +4,90,Sporting CP,Sporting CP vs. Casa Pia AC 8:0,2023-2024
1,0,Emmanuel Boateng,56,Rio Ave FC,Rio Ave FC vs. GD Estoril 1:1,2023-2024
1,1,Heriberto Tavares,85,GD Estoril,Rio Ave FC vs. GD Estoril 1:1,2023-2024
1,0,Rodrigo Zalazar,52,Sporting Braga,Sporting Braga vs. GD Chaves 1:1,2023-2024
1,1,Steven Vitória,64,GD Chaves,Sporting Braga vs. GD Chaves 1:1,2023-2024
0,1,Rafa Mújica,48,FC Arouca,Portimonense SC vs. FC Arouca 1:2,2023-2024
0,2,Matías Rocha,52,FC Arouca,Portimonense SC vs. FC Arouca 1:2,2023-2024
1,2,Ronie Carrillo,71,Portimonense SC,Portimonense SC vs. FC Arouca 1:2,2023-2024
NA,NA,NA,NA,NA,FC Porto vs. Rio Ave FC 0:0,2023-2024
0,1,André Silva,80,Vitória Guimarães,FC Vizela vs. Vitória Guimarães 0:1,2023-2024
0,1,Bruno Duarte,35,SC Farense,GD Chaves vs. SC Farense 1:1,2023-2024
1,1,Héctor Hernández,53,GD Chaves,GD Chaves vs. SC Farense 1:1,2023-2024
1,0,Arthur Cabral,15,SL Benfica,SL Benfica vs. Gil Vicente 3:0,2023-2024
2,0,João Neves,34,SL Benfica,SL Benfica vs. Gil Vicente 3:0,2023-2024
3,0,Rafa Silva,49,SL Benfica,SL Benfica vs. Gil Vicente 3:0,2023-2024
1,0,Mateus Fernandes,57,GD Estoril,GD Estoril vs. Estrela Amadora 1:0,2023-2024
1,0,Abel Ruiz,8,Sporting Braga,Sporting Braga vs. Moreirense FC 1:0,2023-2024
NA,NA,NA,NA,NA,Casa Pia AC vs. Boavista 0:0,2023-2024
0,1,Pedro Gonçalves,20,Sporting CP,FC Famalicão vs. Sporting CP 0:1,2023-2024
1,0,Carlinhos,6,Estrela Amadora,Estrela Amadora vs. Portimonense SC 3:0,2023-2024
2,0,Léo Jabá,13,Estrela Amadora,Estrela Amadora vs. Portimonense SC 3:0,2023-2024
3,0,Kosuke Nakamura,25,Estrela Amadora,Estrela Amadora vs. Portimonense SC 3:0,2023-2024
0,1,Sorriso,19,FC Famalicão,SC Farense vs. FC Famalicão 1:1,2023-2024
1,1,Bruno Duarte +3,90,SC Farense,SC Farense vs. FC Famalicão 1:1,2023-2024
1,0,Madson,73,Moreirense FC,Moreirense FC vs. GD Chaves 1:0,2023-2024
1,0,Vincent Sasso,15,Boavista,Boavista vs. GD Estoril 2:1,2023-2024
2,0,Róbert Boženík,29,Boavista,Boavista vs. GD Estoril 2:1,2023-2024
2,1,Alejandro Marqués,54,GD Estoril,Boavista vs. GD Estoril 2:1,2023-2024
1,0,Aziz Yakubu,88,Rio Ave FC,Rio Ave FC vs. Casa Pia AC 1:0,2023-2024
1,0,Trincão,8,Sporting CP,Sporting CP vs. Sporting Braga 5:0,2023-2024
2,0,Eduardo Quaresma,18,Sporting CP,Sporting CP vs. Sporting Braga 5:0,2023-2024
3,0,Viktor Gyökeres,71,Sporting CP,Sporting CP vs. Sporting Braga 5:0,2023-2024
4,0,Daniel Bragança,73,Sporting CP,Sporting CP vs. Sporting Braga 5:0,2023-2024
5,0,Nuno Santos,85,Sporting CP,Sporting CP vs. Sporting Braga 5:0,2023-2024
1,0,Tiago Silva,35,Vitória Guimarães,Vitória Guimarães vs. SL Benfica 2:2,2023-2024
1,1,Rafa Silva,40,SL Benfica,Vitória Guimarães vs. SL Benfica 2:2,2023-2024
2,1,André Silva,61,Vitória Guimarães,Vitória Guimarães vs. SL Benfica 2:2,2023-2024
2,2,Arthur Cabral +2,90,SL Benfica,Vitória Guimarães vs. SL Benfica 2:2,2023-2024
1,0,Rafa Mújica,1,FC Arouca,FC Arouca vs. FC Porto 3:2,2023-2024
1,1,Evanilson,9,FC Porto,FC Arouca vs. FC Porto 3:2,2023-2024
2,1,Cristo,30,FC Arouca,FC Arouca vs. FC Porto 3:2,2023-2024
3,1,Jason +4,61,FC Arouca,FC Arouca vs. FC Porto 3:2,2023-2024
3,2,Francisco Conceição +4,86,FC Porto,FC Arouca vs. FC Porto 3:2,2023-2024
0,1,Samuel Essende,12,FC Vizela,Gil Vicente vs. FC Vizela 0:1,2023-2024
0,1,Aziz Yakubu,14,Rio Ave FC,FC Famalicão vs. Rio Ave FC 2:1,2023-2024
1,1,Jhonder Cádíz,17,FC Famalicão,FC Famalicão vs. Rio Ave FC 2:1,2023-2024
2,1,Jhonder Cádíz,66,FC Famalicão,FC Famalicão vs. Rio Ave FC 2:1,2023-2024
1,0,Raphael Guzzo,7,GD Chaves,GD Chaves vs. Boavista 2:1,2023-2024
1,1,Bruno Lourenço,23,Boavista,GD Chaves vs. Boavista 2:1,2023-2024
2,1,Héctor Hernández,71,GD Chaves,GD Chaves vs. Boavista 2:1,2023-2024
0,1,André Silva,20,Vitória Guimarães,Portimonense SC vs. Vitória Guimarães 1:1,2023-2024
1,1,Guga,79,Portimonense SC,Portimonense SC vs. Vitória Guimarães 1:1,2023-2024
1,0,Galeno,35,FC Porto,FC Porto vs. Estrela Amadora 2:0,2023-2024
2,0,João Mário,56,FC Porto,FC Porto vs. Estrela Amadora 2:0,2023-2024
1,0,Clayton,74,Casa Pia AC,Casa Pia AC vs. FC Arouca 1:0,2023-2024
1,0,David Neres,16,SL Benfica,SL Benfica vs. FC Vizela 6:1,2023-2024
2,0,Nicolás Otamendi,25,SL Benfica,SL Benfica vs. FC Vizela 6:1,2023-2024
3,0,Tiago Gouveia,30,SL Benfica,SL Benfica vs. FC Vizela 6:1,2023-2024
4,0,David Neres +1,45,SL Benfica,SL Benfica vs. FC Vizela 6:1,2023-2024
5,0,Rafa Silva +4,45,SL Benfica,SL Benfica vs. FC Vizela 6:1,2023-2024
5,1,Samuel Essende,48,FC Vizela,SL Benfica vs. FC Vizela 6:1,2023-2024
6,1,Marcos Leonardo,88,SL Benfica,SL Benfica vs. FC Vizela 6:1,2023-2024
1,0,Alejandro Marqués,46,GD Estoril,GD Estoril vs. Gil Vicente 1:3,2023-2024
1,1,Gabriel Pereira,59,Gil Vicente,GD Estoril vs. Gil Vicente 1:3,2023-2024
1,2,Félix Correia,69,Gil Vicente,GD Estoril vs. Gil Vicente 1:3,2023-2024
1,3,Ali Alipour +6,90,Gil Vicente,GD Estoril vs. Gil Vicente 1:3,2023-2024
1,0,Simon Banza,62,Sporting Braga,Sporting Braga vs. SC Farense 2:1,2023-2024
1,1,Mohamed Belloumi,74,SC Farense,Sporting Braga vs. SC Farense 2:1,2023-2024
2,1,Cher Ndour,85,Sporting Braga,Sporting Braga vs. SC Farense 2:1,2023-2024
0,1,Hidemasa Morita,3,Sporting CP,Moreirense FC vs. Sporting CP 0:2,2023-2024
0,2,Pedro Gonçalves,23,Sporting CP,Moreirense FC vs. Sporting CP 0:2,2023-2024
0,1,Jhonder Cádíz,12,FC Famalicão,FC Arouca vs. FC Famalicão 3:2,2023-2024
1,1,Morlaye Sylla,33,FC Arouca,FC Arouca vs. FC Famalicão 3:2,2023-2024
2,1,Cristo +1,45,FC Arouca,FC Arouca vs. FC Famalicão 3:2,2023-2024
2,2,Gustavo Sá,56,FC Famalicão,FC Arouca vs. FC Famalicão 3:2,2023-2024
3,2,Rafa Mújica,64,FC Arouca,FC Arouca vs. FC Famalicão 3:2,2023-2024
0,1,Madson,28,Moreirense FC,SC Farense vs. Moreirense FC 0:1,2023-2024
0,1,Héctor Hernández,7,GD Chaves,Estrela Amadora vs. GD Chaves 1:1,2023-2024
1,1,Ronaldo +5,45,Estrela Amadora,Estrela Amadora vs. GD Chaves 1:1,2023-2024
0,1,Clayton,4,Casa Pia AC,Vitória Guimarães vs. Casa Pia AC 0:2,2023-2024
0,2,Pablo Roberto,35,Casa Pia AC,Vitória Guimarães vs. Casa Pia AC 0:2,2023-2024
1,0,Samuel Essende,26,FC Vizela,FC Vizela vs. GD Estoril 3:3,2023-2024
2,0,Samuel Essende,36,FC Vizela,FC Vizela vs. GD Estoril 3:3,2023-2024
2,1,Alejandro Marqués,83,GD Estoril,FC Vizela vs. GD Estoril 3:3,2023-2024
2,2,Vinicius Zanocelo,85,GD Estoril,FC Vizela vs. GD Estoril 3:3,2023-2024
2,3,Rafik Guitane +3,90,GD Estoril,FC Vizela vs. GD Estoril 3:3,2023-2024
3,3,Orest Lebedenko +5,90,FC Vizela,FC Vizela vs. GD Estoril 3:3,2023-2024
1,0,Rafa Silva,55,SL Benfica,SL Benfica vs. Portimonense SC 4:0,2023-2024
2,0,David Neres,57,SL Benfica,SL Benfica vs. Portimonense SC 4:0,2023-2024
3,0,Ángel Di María,59,SL Benfica,SL Benfica vs. Portimonense SC 4:0,2023-2024
4,0,Rafa Silva,75,SL Benfica,SL Benfica vs. Portimonense SC 4:0,2023-2024
0,1,Evanilson,55,FC Porto,Gil Vicente vs. FC Porto 1:1,2023-2024
1,1,Thomas Luciano +4,90,Gil Vicente,Gil Vicente vs. FC Porto 1:1,2023-2024
1,0,Úmaro Embaló,3,Rio Ave FC,Rio Ave FC vs. Sporting CP 3:3,2023-2024
1,1,Morten Hjulmand,9,Sporting CP,Rio Ave FC vs. Sporting CP 3:3,2023-2024
1,2,Viktor Gyökeres,44,Sporting CP,Rio Ave FC vs. Sporting CP 3:3,2023-2024
2,2,Aziz Yakubu +4,45,Rio Ave FC,Rio Ave FC vs. Sporting CP 3:3,2023-2024
3,2,Aziz Yakubu,67,Rio Ave FC,Rio Ave FC vs. Sporting CP 3:3,2023-2024
3,3,Sebastián Coates,73,Sporting CP,Rio Ave FC vs. Sporting CP 3:3,2023-2024
0,1,Simon Banza,42,Sporting Braga,Boavista vs. Sporting Braga 0:4,2023-2024
0,2,Abel Ruiz,44,Sporting Braga,Boavista vs. Sporting Braga 0:4,2023-2024
0,3,Simon Banza,62,Sporting Braga,Boavista vs. Sporting Braga 0:4,2023-2024
0,4,Rodrigo Zalazar,72,Sporting Braga,Boavista vs. Sporting Braga 0:4,2023-2024
1,0,Raphael Guzzo,16,GD Chaves,GD Chaves vs. FC Arouca 1:5,2023-2024
1,1,Cristo,35,FC Arouca,GD Chaves vs. FC Arouca 1:5,2023-2024
1,2,Rafa Mújica,40,FC Arouca,GD Chaves vs. FC Arouca 1:5,2023-2024
1,3,Jason,47,FC Arouca,GD Chaves vs. FC Arouca 1:5,2023-2024
1,4,Rafa Mújica,49,FC Arouca,GD Chaves vs. FC Arouca 1:5,2023-2024
1,5,Morlaye Sylla,53,FC Arouca,GD Chaves vs. FC Arouca 1:5,2023-2024
NA,NA,NA,NA,NA,Moreirense FC vs. Rio Ave FC 0:0,2023-2024
0,1,João Mendes,8,Vitória Guimarães,GD Estoril vs. Vitória Guimarães 1:3,2023-2024
0,2,Jota Silva,22,Vitória Guimarães,GD Estoril vs. Vitória Guimarães 1:3,2023-2024
0,3,Nélson Oliveira,42,Vitória Guimarães,GD Estoril vs. Vitória Guimarães 1:3,2023-2024
1,3,Alejandro Marqués,69,GD Estoril,GD Estoril vs. Vitória Guimarães 1:3,2023-2024
1,0,Simon Banza,57,Sporting Braga,Sporting Braga vs. Estrela Amadora 3:0,2023-2024
2,0,Bruma,84,Sporting Braga,Sporting Braga vs. Estrela Amadora 3:0,2023-2024
3,0,Roger Fernandes +3,90,Sporting Braga,Sporting Braga vs. Estrela Amadora 3:0,2023-2024
NA,NA,NA,NA,NA,Casa Pia AC vs. Gil Vicente 0:0,2023-2024
NA,NA,NA,NA,NA,Portimonense SC vs. FC Vizela 0:0,2023-2024
1,0,Daniel Bragança,11,Sporting CP,Sporting CP vs. SC Farense 3:2,2023-2024
2,0,Viktor Gyökeres,29,Sporting CP,Sporting CP vs. SC Farense 3:2,2023-2024
2,1,Mohamed Belloumi,32,SC Farense,Sporting CP vs. SC Farense 3:2,2023-2024
2,2,Zé Luís,50,SC Farense,Sporting CP vs. SC Farense 3:2,2023-2024
3,2,Pedro Gonçalves,53,Sporting CP,Sporting CP vs. SC Farense 3:2,2023-2024
1,0,Galeno,20,FC Porto,FC Porto vs. SL Benfica 5:0,2023-2024
2,0,Galeno,44,FC Porto,FC Porto vs. SL Benfica 5:0,2023-2024
3,0,Wendell,55,FC Porto,FC Porto vs. SL Benfica 5:0,2023-2024
4,0,Pepê,75,FC Porto,FC Porto vs. SL Benfica 5:0,2023-2024
5,0,Danny Namaso +1,90,FC Porto,FC Porto vs. SL Benfica 5:0,2023-2024
1,0,Florian Danho,16,FC Famalicão,FC Famalicão vs. Boavista 1:1,2023-2024
1,1,Salvador Agra,69,Boavista,FC Famalicão vs. Boavista 1:1,2023-2024
0,1,Nico González,7,FC Porto,Portimonense SC vs. FC Porto 0:3,2023-2024
0,2,Galeno,59,FC Porto,Portimonense SC vs. FC Porto 0:3,2023-2024
0,3,Pepê,79,FC Porto,Portimonense SC vs. FC Porto 0:3,2023-2024
1,0,Kikas,57,Estrela Amadora,Estrela Amadora vs. Casa Pia AC 3:1,2023-2024
2,0,Kikas,75,Estrela Amadora,Estrela Amadora vs. Casa Pia AC 3:1,2023-2024
2,1,Yuki Soma,86,Casa Pia AC,Estrela Amadora vs. Casa Pia AC 3:1,2023-2024
3,1,André Luiz +1,90,Estrela Amadora,Estrela Amadora vs. Casa Pia AC 3:1,2023-2024
0,1,Zé Luís,17,SC Farense,FC Vizela vs. SC Farense 2:1,2023-2024
1,1,Sava Petrov,71,FC Vizela,FC Vizela vs. SC Farense 2:1,2023-2024
2,1,Alberto Soro,85,FC Vizela,FC Vizela vs. SC Farense 2:1,2023-2024
1,0,Miguel Reisinho,82,Boavista,Boavista vs. Moreirense FC 1:0,2023-2024
NA,NA,NA,NA,NA,Rio Ave FC vs. Sporting Braga 0:0,2023-2024
1,0,Jota Silva,38,Vitória Guimarães,Vitória Guimarães vs. FC Famalicão 1:0,2023-2024
0,1,Viktor Gyökeres,19,Sporting CP,FC Arouca vs. Sporting CP 0:3,2023-2024
0,2,Geny Catamo +1,90,Sporting CP,FC Arouca vs. Sporting CP 0:3,2023-2024
0,3,Morten Hjulmand +6,90,Sporting CP,FC Arouca vs. Sporting CP 0:3,2023-2024
1,0,Orkun Kökçü,15,SL Benfica,SL Benfica vs. GD Estoril 3:1,2023-2024
1,1,Rodrigo Gomes,22,GD Estoril,SL Benfica vs. GD Estoril 3:1,2023-2024
2,1,Marcos Leonardo +2,45,SL Benfica,SL Benfica vs. GD Estoril 3:1,2023-2024
3,1,Tiago Gouveia,49,SL Benfica,SL Benfica vs. GD Estoril 3:1,2023-2024
NA,NA,NA,NA,NA,Gil Vicente vs. GD Chaves 0:0,2023-2024
1,0,Cassiano,53,GD Estoril,GD Estoril vs. Portimonense SC 1:0,2023-2024
NA,NA,NA,NA,NA,FC Famalicão vs. Estrela Amadora 0:0,2023-2024
1,0,Fabrício Isidoro,31,SC Farense,SC Farense vs. Rio Ave FC 1:1,2023-2024
1,1,Emmanuel Boateng,50,Rio Ave FC,SC Farense vs. Rio Ave FC 1:1,2023-2024
1,0,Abel Ruiz,39,Sporting Braga,Sporting Braga vs. Gil Vicente 2:1,2023-2024
1,1,Ali Alipour,60,Gil Vicente,Sporting Braga vs. Gil Vicente 2:1,2023-2024
2,1,Simon Banza,89,Sporting Braga,Sporting Braga vs. Gil Vicente 2:1,2023-2024
0,1,Pepe,17,FC Vizela,FC Porto vs. FC Vizela 4:1,2023-2024
1,1,Francisco Conceição,55,FC Porto,FC Porto vs. FC Vizela 4:1,2023-2024
2,1,Pepê,68,FC Porto,FC Porto vs. FC Vizela 4:1,2023-2024
3,1,Evanilson,77,FC Porto,FC Porto vs. FC Vizela 4:1,2023-2024
4,1,Toni Martínez,89,FC Porto,FC Porto vs. FC Vizela 4:1,2023-2024
1,0,Hernâni,10,Moreirense FC,Moreirense FC vs. FC Arouca 1:0,2023-2024
0,1,Jota Silva,20,Vitória Guimarães,GD Chaves vs. Vitória Guimarães 1:2,2023-2024
1,1,Héctor Hernández,23,GD Chaves,GD Chaves vs. Vitória Guimarães 1:2,2023-2024
1,2,Tiago Silva,63,Vitória Guimarães,GD Chaves vs. Vitória Guimarães 1:2,2023-2024
0,1,Arthur Cabral,74,SL Benfica,Casa Pia AC vs. SL Benfica 0:1,2023-2024
0,1,Gaïus Makouta,3,Boavista,Sporting CP vs. Boavista 6:1,2023-2024
1,1,Viktor Gyökeres,45,Sporting CP,Sporting CP vs. Boavista 6:1,2023-2024
2,1,Paulinho,54,Sporting CP,Sporting CP vs. Boavista 6:1,2023-2024
3,1,Viktor Gyökeres,68,Sporting CP,Sporting CP vs. Boavista 6:1,2023-2024
4,1,Viktor Gyökeres,79,Sporting CP,Sporting CP vs. Boavista 6:1,2023-2024
5,1,Nuno Santos,88,Sporting CP,Sporting CP vs. Boavista 6:1,2023-2024
6,1,Paulinho +6,90,Sporting CP,Sporting CP vs. Boavista 6:1,2023-2024
0,1,Jhonder Cádíz +4,45,FC Famalicão,Gil Vicente vs. FC Famalicão 1:2,2023-2024
0,2,Chiquinho,68,FC Famalicão,Gil Vicente vs. FC Famalicão 1:2,2023-2024
1,2,Murilo,72,Gil Vicente,Gil Vicente vs. FC Famalicão 1:2,2023-2024
1,0,João Neves,68,SL Benfica,SL Benfica vs. GD Chaves 1:0,2023-2024
1,0,Leonel Bucca,16,Estrela Amadora,Estrela Amadora vs. Sporting CP 1:2,2023-2024
1,1,Paulinho,23,Sporting CP,Estrela Amadora vs. Sporting CP 1:2,2023-2024
1,2,Nuno Santos,40,Sporting CP,Estrela Amadora vs. Sporting CP 1:2,2023-2024
1,0,Tiago Esgaio +2,45,FC Arouca,FC Arouca vs. SC Farense 2:1,2023-2024
2,0,Cristo,68,FC Arouca,FC Arouca vs. SC Farense 2:1,2023-2024
2,1,Bruno Duarte,88,SC Farense,FC Arouca vs. SC Farense 2:1,2023-2024
1,0,Jota Silva,68,Vitória Guimarães,Vitória Guimarães vs. Moreirense FC 1:0,2023-2024
NA,NA,NA,NA,NA,Boavista vs. Rio Ave FC 0:0,2023-2024
1,0,Cassiano,69,GD Estoril,GD Estoril vs. FC Porto 1:0,2023-2024
0,1,Neto,25,Casa Pia AC,FC Vizela vs. Casa Pia AC 0:4,2023-2024
0,2,Felippe Cardoso,57,Casa Pia AC,FC Vizela vs. Casa Pia AC 0:4,2023-2024
0,3,Felippe Cardoso,70,Casa Pia AC,FC Vizela vs. Casa Pia AC 0:4,2023-2024
0,4,Larra +1,90,Casa Pia AC,FC Vizela vs. Casa Pia AC 0:4,2023-2024
0,1,Bruma,3,Sporting Braga,Portimonense SC vs. Sporting Braga 3:5,2023-2024
1,1,Pedrão,18,Portimonense SC,Portimonense SC vs. Sporting Braga 3:5,2023-2024
1,2,Roger Fernandes,30,Sporting Braga,Portimonense SC vs. Sporting Braga 3:5,2023-2024
1,3,Simon Banza,49,Sporting Braga,Portimonense SC vs. Sporting Braga 3:5,2023-2024
1,4,Simon Banza,61,Sporting Braga,Portimonense SC vs. Sporting Braga 3:5,2023-2024
1,5,Bruma,69,Sporting Braga,Portimonense SC vs. Sporting Braga 3:5,2023-2024
2,5,Hildeberto,71,Portimonense SC,Portimonense SC vs. Sporting Braga 3:5,2023-2024
3,5,Taichi Fukui,86,Portimonense SC,Portimonense SC vs. Sporting Braga 3:5,2023-2024
1,0,Claudio Falcão,28,SC Farense,SC Farense vs. Boavista 2:0,2023-2024
2,0,Bruno Duarte,39,SC Farense,SC Farense vs. Boavista 2:0,2023-2024
1,0,Chiquinho,8,FC Famalicão,FC Famalicão vs. FC Vizela 3:2,2023-2024
2,0,Riccieli,43,FC Famalicão,FC Famalicão vs. FC Vizela 3:2,2023-2024
2,1,Jason Lokilo,55,FC Vizela,FC Famalicão vs. FC Vizela 3:2,2023-2024
2,2,Sava Petrov,80,FC Vizela,FC Famalicão vs. FC Vizela 3:2,2023-2024
3,2,Jhonder Cádíz +5,90,FC Famalicão,FC Famalicão vs. FC Vizela 3:2,2023-2024
1,0,João Teixeira,30,Rio Ave FC,Rio Ave FC vs. Gil Vicente 3:0,2023-2024
2,0,Aziz Yakubu,43,Rio Ave FC,Rio Ave FC vs. Gil Vicente 3:0,2023-2024
3,0,Joca,63,Rio Ave FC,Rio Ave FC vs. Gil Vicente 3:0,2023-2024
0,1,Serdar Saatçı,29,FC Arouca,Sporting Braga vs. FC Arouca 0:3,2023-2024
0,2,Rafa Mújica,34,FC Arouca,Sporting Braga vs. FC Arouca 0:3,2023-2024
0,3,Rafa Mújica,89,FC Arouca,Sporting Braga vs. FC Arouca 0:3,2023-2024
1,0,Geny Catamo,1,Sporting CP,Sporting CP vs. SL Benfica 2:1,2023-2024
1,1,Alexander Bah +3,45,SL Benfica,Sporting CP vs. SL Benfica 2:1,2023-2024
2,1,Geny Catamo +1,90,Sporting CP,Sporting CP vs. SL Benfica 2:1,2023-2024
1,0,Héctor Hernández,25,GD Chaves,GD Chaves vs. Portimonense SC 2:3,2023-2024
1,1,Carlinhos,72,Portimonense SC,GD Chaves vs. Portimonense SC 2:3,2023-2024
2,1,João Correia,76,GD Chaves,GD Chaves vs. Portimonense SC 2:3,2023-2024
2,2,Midana Cassamá,83,Portimonense SC,GD Chaves vs. Portimonense SC 2:3,2023-2024
2,3,Igor Formiga +1,90,Portimonense SC,GD Chaves vs. Portimonense SC 2:3,2023-2024
1,0,Andre Castro,26,Moreirense FC,Moreirense FC vs. Estrela Amadora 2:2,2023-2024
2,0,Bruno Brígido,43,Moreirense FC,Moreirense FC vs. Estrela Amadora 2:2,2023-2024
2,1,André Luiz,54,Estrela Amadora,Moreirense FC vs. Estrela Amadora 2:2,2023-2024
2,2,Kikas,83,Estrela Amadora,Moreirense FC vs. Estrela Amadora 2:2,2023-2024
0,1,Galeno,12,Vitória Guimarães,FC Porto vs. Vitória Guimarães 1:2,2023-2024
0,2,Jota Silva,33,Vitória Guimarães,FC Porto vs. Vitória Guimarães 1:2,2023-2024
1,2,Galeno,44,FC Porto,FC Porto vs. Vitória Guimarães 1:2,2023-2024
NA,NA,NA,NA,NA,Casa Pia AC vs. GD Estoril 0:0,2023-2024
0,1,Trincão,7,Sporting CP,Gil Vicente vs. Sporting CP 0:4,2023-2024
0,2,Ousmane Diomande,11,Sporting CP,Gil Vicente vs. Sporting CP 0:4,2023-2024
0,3,Trincão,31,Sporting CP,Gil Vicente vs. Sporting CP 0:4,2023-2024
0,4,Andrew Ventura,38,Sporting CP,Gil Vicente vs. Sporting CP 0:4,2023-2024
0,1,Bruno Duarte,9,SC Farense,Vitória Guimarães vs. SC Farense 1:1,2023-2024
1,1,Jorge Fernandes +6,90,Vitória Guimarães,Vitória Guimarães vs. SC Farense 1:1,2023-2024
0,1,Jhonder Cádíz,9,FC Famalicão,FC Porto vs. FC Famalicão 2:2,2023-2024
1,1,Zaydou Youssouf,17,FC Porto,FC Porto vs. FC Famalicão 2:2,2023-2024
1,2,Jhonder Cádíz +1,45,FC Famalicão,FC Porto vs. FC Famalicão 2:2,2023-2024
2,2,Mehdi Taremi,82,FC Porto,FC Porto vs. FC Famalicão 2:2,2023-2024
0,1,Álvaro Djaló,64,Sporting Braga,GD Estoril vs. Sporting Braga 0:1,2023-2024
0,1,Aderlan,12,Rio Ave FC,Estrela Amadora vs. Rio Ave FC 2:2,2023-2024
1,1,Léo Cordeiro,43,Estrela Amadora,Estrela Amadora vs. Rio Ave FC 2:2,2023-2024
2,1,Kikas,88,Estrela Amadora,Estrela Amadora vs. Rio Ave FC 2:2,2023-2024
2,2,Marios Vrousai +9,90,Rio Ave FC,Estrela Amadora vs. Rio Ave FC 2:2,2023-2024
1,0,Rafa Mújica,30,FC Arouca,FC Arouca vs. Boavista 2:1,2023-2024
2,0,Weverson,39,FC Arouca,FC Arouca vs. Boavista 2:1,2023-2024
2,1,Robson Bambu,47,Boavista,FC Arouca vs. Boavista 2:1,2023-2024
1,0,Tamble,8,Portimonense SC,Portimonense SC vs. Casa Pia AC 2:2,2023-2024
2,0,Alemão,26,Portimonense SC,Portimonense SC vs. Casa Pia AC 2:2,2023-2024
2,1,Yuki Soma,34,Casa Pia AC,Portimonense SC vs. Casa Pia AC 2:2,2023-2024
